title,summary
삶이라는 책,"고 조정권 시인은 1949년 서울에서 출생하였고, 2017년 작고했다. 1970년 박목월의 추천으로 「현대시학」에 '흑판' 등을 발표하면서 등단하였으며, 제5회 녹원문학상, 제20회 한국시인협회상, 제10회 김수영문학상, 제7회 소월시문학상, 제39회 현대문학상, 제18회 김달진문학상을 수상했다.

<삶이라는 책>은 고 조정권 시인의 유고 시집으로, (주)함께하는출판그룹파란에서 유고 산문집 <청빙>과 함께 발간되었다. 고 조정권 시인의 생전 마지막 시집인 <시냇달> 이후 창작된 시들과 기발간된 시집들에 수록되지 않은 시들을 추려 모은 유고 시집으로 모두 105편이 실려 있다.

원고의 정리와 입력은 유족에게서 받은 파일을 토대로 장석원 시인이 진행하였으며, 최종 정리와 확정은 유족 가운데 주경희 사모님, 사위 배호남 교수, 이경우 시인, 장석원 시인, 채상우 시인이 여러 차례 회의와 토론을 거쳐 결정하였다."
마나스,"<마나스>는 키르기스와 카자흐스탄을 비롯한 중앙아시아 유목민족들의 대표적인 구비 서사 문학작품이다. 오늘날의 키르기스스탄과 카자흐스탄에서 시베리아 예니세이강 상류의 알타이 지역을 무대로 펼쳐지는, 주인공 마나스와 아들 세메테이, 손자 세이텍에 이르는 키르기스인들의 통일국가 성립과정을 그린다.

지난 천 년간 유목 세계의 역사, 철학, 문화의 기록으로서, 중앙아시아 투르크계 유목민들의 생활상과 문화, 가치관 등을 들여다 볼 수 있는 생생한 자료의 보고이다. 이번에 번역 출판된 부분의 원본은 1940년대 전후 채록된 사금바이 오로즈바코프 판본의 전체 4권 가운데 제1권이다. 제1권은 '마나스의 탄생'에서 시작하여 마나스가 알타이에 거주하는 키르기스인을 비롯한 투르크계 유목민들의 리더로 선출되는 과정까지를 담았다."
성벽 / 헌사,"민족문학사연구소 정본총서 5권. 오장환은 프로문학의 퇴조와 모더니즘의 피로감으로 물들기 시작한 1930년대 후반의 대표적 시인이다. 그의 시집 <성벽>과 <헌사>에는 봉건적 세계에 대한 부정과 근대에 대한 환멸의 자의식이 표현되어 있다. 오장환의 시에 대한 원본비평연구가 독자들의 정확한 이해를 돕고, 그의 시를 향유하는 데 도움이 될 것이다."
제인 에어 1,"'북로드 세계문학 컬렉션'. 1847년 출판 당시 큰 반향을 불러일으킨 대표적인 로맨스 걸작. 샬럿 브론테의 대표작으로 19세기 중반에 발표된 이후부터 지금까지 150여 년 동안 전 세계적으로 사랑받고 있는 대표적인 로맨스 고전이다.

역경에 굴하지 않는 고아 소녀의 독립적인 성장기, 지극히 평범하고 보잘것없는 여자 가정교사와 그녀를 고용한 귀족 남자의 나이와 신분을 뛰어넘은 순수한 사랑, 남자의 과거를 둘러싼 무시무시한 비밀, 남녀의 사랑을 가로막는 운명적인 고난, 가난한 주인공에게 주어진 뜻하지 않은 유산, 온갖 고난과 역경을 뛰어넘고 결실을 맺은 사랑 등 오늘날에도 독자들의 마음을 끄는 극적인 이야기들을 사회적 통념과 관습에 저항하는 여성의 시각으로 전개해나간다.

당시 인습과 시대 분위기에 반하는 낭만적인 내용과 주인공의 열정적인 성격, 도덕적 기준에 반하는 가치관과 행동 등으로 인해 사회적 파장을 일으킴으로써 단순한 로맨스가 아니라 시대를 앞서간 작품으로 평가받고 있다."
즐거운 우리집,"김주영의 단편집 <즐거운 우리집>이 '포켓북 한국소설 베스트' 시리즈의 한 권으로 출간되었다. 한국을 대표하는 작가들이 직접 선정한 대표작, 화제작, 문제작을 저렴한 가격으로 보급하려는 취지로 기획한 책이다. 한 손에 쥐고 읽을 수 있는 아담한 판형과 가벼운 무게의 페이퍼백(paperback)."
예감은 틀리지 않는다 (큰글자도서),"<내 말 좀 들어봐>, <플로베르의 앵무새>의 작가 줄리언 반스의 장편소설로, 2011년 맨부커상 수상작이다. 「인디펜던트」, 「타임스」 등 영미권 주요 매체들과 평론가들은 <예감은 틀리지 않는다>를 소개하면서 기억과 윤리의 '심리 스릴러'라는 말을 썼다. 원서로 150페이지 남짓한 이 길지 않은 소설이 독자를 몰아치는 힘과 서스펜스, 섬세하고 정교한 구성력 때문이다.

또한 평론가와 저널리스트들은 소설적 완성도와 비극적 테마가 주는 무게로 따질 때, 반스의 이 최신작이 비슷한 길이의 노벨라(경장편)인 헨리 제임스의 <나사의 회전>에 필적하는 작품이라고 말한다. 불완전하고 믿을 수 없는 1인칭 화자의 시점에 의존하여 인간의 기억과 시점의 왜곡을 탐색하고, 마침내 진실이 모습을 드러낼 때 묵직한 울림을 전한다는 점에서다.

이 작품의 테마인 '왜곡된 기억'은 줄리언 반스가 논픽션인 <두려워할 것은 없다>에서 철학자인 자신의 형 조너선 반스와의 쉽지 않은 관계에 대해 이야기하면서 다루었던 주제이기도 하다. 역사란 과연 무엇인가라는 교사의 질문에 에이드리언이 (작가가 만들어낸 소설 속 허구의 역사학자인) 라그랑주를 인용해 '역사는 부정확한 기억이 불충분한 문서와 만나는 지점에서 빚어지는 확신'이라고 대답하는 지점에서 작가의 성찰은 시작된다."
장난 삼아 연애하지 마소 / 문은 열려 있거나 닫혀 있어야 하오,알프레드 드 뮈세의 3막 장편 희곡 ＜장난 삼아 연애하지 마소＞와 단막극 ＜문은 열려 있거나 닫혀 있어야 하오＞는 그의 희곡 전집 ≪희극과 속담 소(少)희극(Com?dies et Proverbes)≫에 실려 있는 대표작이다.
연애소설,"오비올 기획선 12권. 「현대문학」으로 등단한 전윤호 시집. 2005년에 출판된 책은 재출간하였다. '서른 아홉', '나무에게 사죄하다', '블랙홀', '까만 염소', '사직서 쓰는 아침', '잠수', '사기', '월급쟁이의 시' 등의 시편들이 수록되어 있다."
늘푸른 소나무 1,1967년 현대문학 제1회 장편소설 공모에 준당선된 사실상의 등단작 <어둠의 축제>부터 2008년에 나온 소설집 <오마니별>까지를 아우르는 '김원일 소설전집' 10~12권. 김원일 작가가 마지막 개고 작업이라는 마음으로 한 작품 한 작품 문장을 손 보고 구성을 다듬었다. 식민지 제국주의 압제하에서의 민족해방운동과 피압박 민족의 참담한 정황을 석주율이라는 인물을 통해 재현한 작품이다.
한월 사신 창화시문,"'동아시아한국학 번역총서' 1권. 한국과 베트남의 사신들이 북경이나 열하에서 만나 교류하고 창화한 시들을 망라 집성하고 번역 주해한 것이다. 이 만남과 교류는 짧고도 제한적이었지만, 그 교정의 길이는 남다른 데가 있었다. 두 나라의 사신들이 견고하고 든든한 고향감을 구축해 가며 서로가 서로에게 신뢰할 만한 지렛대가 되어 주었던 전통은 그 자체로 소중한 자산이다.

한시 원문을 맨 앞에 두고 베트남 독음을 병기하였고, 한국어 번역, 베트남어 번역을 차례로 실은 후에, 주석은 일괄 미주(尾註)로 책의 뒤에 붙였다. 베트남 독음을 병기한 것은 베트남의 실정이 한문을 거의 쓰지 않기 때문에 독음이 없이는 학문적 접근조차 어렵다는 베트남 측의 요청에 따른 것이었다."
어떤 전설,"1970~80년대에 출간한 첫 작품집을 젊은 평론가의 새로운 해설과 함께 복원하는 '소설 르네상스' 시리즈 가운데 한 권이다. 1972년 아내 김초혜 시인과 함께 펴낸 첫 작품집 <어떤 전설> 중 조정래 편에 실린 소설들을 저본으로 하고, '황토' 등 작가 스스로 초기의 경향을 대표하는 작품을 고른 몇 편을 추가해 엮었다.

약간의 변경을 통해 조정래 초기 문학의 결정판으로 재구성된 이 책은 크게 보아 '한'으로 표상되는 여성들의 수난 이야기, 그리고 국가 권력과 사회의 횡포에 희생되는 남성과 약자의 이야기라는 두 가지 계열로 구성된다.

끊임없는 고통과 수난 속에서도 한을 생명의 힘으로 승화하는 여성 인물들은 <태백산맥> 속 여인들의 원형적 모델이라 할 수 있다. 두 번째 계열에 속하는 작품들은 반공주의 병영국가이자 누명이 강요되는 반민주적 사회라는 1970년대 한국 사회의 환부를 뚜렷이 드러낸다."
제비나비의 꿈,"억압받고 소외된 사람들을 위한 '열린 문학'의 작가 박범신. 그가 직접 선정한 대표작으로 엮은 소설집이다. 표제작 '제비나비의 꿈'을 비롯하여, '겨울 아이', '그해 가장 길었던 하루', '감자꽃 필 때' 등 총 10편의 작품이 수록되어 있다.

해방 이후부터 1990년대에 이르기까지, 한국 현대 문학을 대표하는 작가들의 주요 작품들을 소개하는 '오늘의 작가 총서'. 1999년부터 2004년에 걸쳐 22권으로 출간되었던 것을, 2005년 새로운 디자인과 판형으로 다시 펴냈다. 2005년 판은 총 28권으로 구성되며, 작가 연보와 작품 이해를 돕는 해설(일부 작품)이 실려 있다."
목소리들,"경기문학 43권. 2020년 <경기문화재단> 유망 · 우수작가로 선정된 16인의 시인들의 시 64편을 한 자리에 모은 시집이다. 한국시의 현재 경향에 대한 축도를 보여주고 있다. 한편으로, 한두 가지 주제로 묶어 말하기 힘들 정도의 다양한 경향의 시를 읽으면서 시인 나름대로의 미학과 시학을 구축해나가는 흐름이 이제 한국시에 정착이 되었다는 느낌을 준다. 기성의 시학이나 미학을 바탕으로 시를 써나가는 것이 아니라 자신의 미학적 방법을 가지고 시를 써나가고 있는 현장을 이 한 권의 시집이 보여주고 있다."
"주희시 역주 3, 4","주희는 1130년에 태어나서 1200년에 생을 마감한 위대한 철학자로, 우리에게는 주희라는 본명보다는 주자라는 호칭으로 더 친숙하다. 이는 그의 정체성이 문학가로서보다는 철학가로서 더 확고한 지위를 차지하고 있다는 것을 보여준다. <주희시 역주> 전집에는 <주문공집> 내집 10권, 별집과 외집 등에서 지금까지 밝혀진 그의 시 1500여 수가 모두 수록되어 있다.

주희가 남긴 시는 동시대 학자들에 비해 적은 편은 아니며, 특히 그의 도학 방면에서의 성취를 고려하면 더욱 그렇다. 주희시 역주 전집은 내집을 2권씩 한 책으로 묶고, 별집 이하는 마지막 권에 모두 함께 수록하였다."
애서 잔혹 이야기,"책의 세계에 빠져든 독서가, 애서가들의 적나라한 모습과 우스꽝스럽고도 슬픈 모습들을 담았다. 책을 테마로 한 소설이라고 하면 애서가의 심리를 그린 것이나 고서 수집에 대한 기담奇談 등이 많은 것이 일반적이었지만, 최근에는 추리소설의 테마로서 책이 등장하거나 서점 주인에 의한 세상의 관찰 같은 방식의 소설도 등장하는 등 그 방식이 다양해진 것을 알 수 있다.

이 앤솔로지는 책과 인생이 생각보다 깊이 연관되어 있으며, 때로 그 관계는 기묘하고 비참하기도 하다는 것을 실감하게 해줄 것이다."
바르비종 여인,"김창식 단편소설집 『바르비종 여인』은 13개의 단편으로 구성되어 있다. 신춘문예에 당선되었던 소설, 문학상을 받게 된 소설, 문학전문지에 발표되어 평론가의 주목을 받았던 소설들을 모았다.

또한, 단편 「406호와 사막」, 「개가 사는 외딴집」, 「비보호 좌회전」은 소외와 외면으로 고립되는 사회 구조에서도 꿋꿋한 인내와 견딤이 있다는 것에 대해 말하고 있으며, 단편 「달랏에서 온 형수」, 「강어귀 삶의 울타리」, 「유리벽」은 ‘나’에게는 ‘가족’과 ‘우리’가 있다는 것을 잔잔한 울림으로 전하고 있다.

단편 「아내는 지금 서울에 있습니다」, 「정암사」는 “햇살 사이로 터져 오르는 신생의 몸짓처럼 생생하고 발랄한, 그러면서도 정확하고 자연스러운 저 조선어 황홀한 한판 춤은 황홀하다.”라는 평론처럼 독자에게 한국어의 발랄과 황홀을 선사한다."
우아한 우주인,"단편집 과학 스토리 시리즈. 다가올 미래를 상상하는 것. 그것은 어쩌면 내 삶에 대한 사랑일지도 모른다. 오늘은 여전히 어렵고, 과거는 항상 아쉽고, 다가올 미래는 불확실하고 불안하지만 그 안에서 우리가 상상하는 모든 것은 다가올 무언가에 대한 기대이다. 여기에 미래를 그린 다섯 개의 이야기가 있다. 표제작 '우아한 우주인'은 우주선에서 15년간 단독 근무를 하다 절망에 빠진 사내와 그의 생존을 최우선 당면과제로 인식한 우주복이 벌이는 서스펜스물이다."
역대시화 2 : 전당시화,"양나라의 <시품>에서부터 명나라의 <이백재시화>까지 중국의 시화 27종을 모아놓은 총서. 단순히 시화들을 모아놓은 것이 아니라 편자인 하문환이 철저하고 엄정한 기준을 가지고 선별한 것이다.

시화를 선별한 기준은 여러 가지이지만 그중에서도 가장 중요한 기준 두 가지가 있다. 하나는 선현의 시화 중에서도 논의가 정확하고 문장이 스스로 이룩한 바가 있어야 한다는 것이고, 또 다른 하나는 단순히 옛사람들의 이야기만 늘어놓는 것이 아니라 그 이야기를 통해 새로운 뜻을 밝히는 것이어야 한다는 것이다.

또한 하문환은 각 시화의 수많은 판본들을 일일이 고증하여 가장 믿을 만한 것을 선정하였고, 다른 대부분의 책들이 원작을 축약해 실었던 것과 달리 최대한 원작을 그대로 실었다. 때문에 <역대시화>는 아직까지도 수록된 개별 시화들의 가장 믿을 만한 판본으로 인정받고 있다."
램프속의 여자,"1968년부터 1998년까지를 10년 단위로 구분하여, 각 시대의 성 의식 변화를 살펴보는 소설이다. 10년마다 눈과 함께 찾아오는 어느 겨울 저녁을 시간적 배경으로 삼았으며, 한 여성의 아픔을 통하여 각 시대의 이면을 그려냈다.

'한국소설 베스트' 시리즈의 하나로 출간된 이 책은, 한 손에 쥐고 읽을 수 있는 아담한 판형과 가벼운 무게의 포켓북이다. 시리즈를 이루는 소설들은 새로 교정을 보았고, 작가들의 대표작이거나 작가가 가장 아끼는 작품들로 선정되었다."
명옥헌,"이 소설집에는 11편의 중단편들이 실려 있다. 이 작품들은 모두 8년전에 완성된 원고였지만 이러저러한 작가의 고려로 출간되지 못했다가 1994년 초에 발표한 '명옥헌'과 2000년 초반에 발표한 '마르시아스'라는 작품을 추가해 펴냈다.

표제작이자 마지막 작품인 '명옥헌'은 1990년대 초반 문인들의 내면 세계와 마음의 흐름을 여로 형식으로 담아냈다. 이 작가들은 공통으로 글을 쓰는 백년에 한 번씩 숨을 쉬고 천년에 한 번씩 걸음을 옮기는 문학이라는 노동을 생업으로 택한 사람들이며 마르시아스 자신이 살아왔고 살아가야 할 예술가의 생을 살아가는 사람들이라고 이야기한다.

맨 앞에 실린 '마르시아스'는 지은이 자신이 '심상대' 라는 본명을 두고 '마르시아스 심'이라는 필명을 선택하게 된 이야기를 들려주고 있다. '네가 신이라면 나는 예술가다!'라고 외치는 반인반수의 마르시아스는 예술가로서의 자의식을 확고히 한 지은이 자신이라고 할 수 있다.

책의 마지막에는 ' 내 예술가로서의 본능에 바침' 이라는 제목의 작가의 말이 실려 있다. 여기에서 지은이는 작품을 통해 해오던 이야기를 추려서 다시 한 번 정리한다. 어쩌면 자아도취 일수도 있다는 생각이 들지만 그렇다 하더라도 지은이의 재능은 반짝거린다."
엄중한 감시,"지만지 드라마. 장 주네는 전집에 실린 <엄중한 감시> 앞머리에 초고 정도로 간주해 달라는 당부와 함께 ""절대로 공연하지 말 것""이라는 단서를 달아 놓았다. 하지만 그로부터 20년 뒤, 주네는 직접 초고를 손봐 작품이 공연될 수 있도록 했다. 그리고 최종 개정 원고로만 작품이 출간, 공연되길 원했다. 주네의 바람대로 최종 개정판을 우리말로 옮기는 동시에 초고와 달라진 점을 주석에서 밝혔다. 소외된 자들의 소외된 세계를 그린다는 점에서 <하녀들>과 쌍을 이루는 작품이다."
안나 까레니나 2,"동서문화사 월드북 270~271권. 황량하고 드넓은 목초지에 부는 투명한 바람, 아름다운 선율의 왈츠가 흐르는 화려한 무도회장……. <안나 까레니나>의 주인공들이 살을 부대끼며 살아가는 19세기 러시아의 모습이다. 이 작품은 똘스또이 문학을 대표하는 3대 걸작 가운데 하나이다.

나폴레옹 전쟁을 제재로 삼은 <전쟁과 평화>가 시공간이 소설의 영역을 뛰어넘어 서사시에 가깝다고 한다면, 그 시대 사회 인물 군상을 고스란히 그려낸 <안나 까레니나>는 본격 근대소설에 해당된다 할 수 있다. 또한 높은 곳에서 장엄한 파노라마를 감상하는 기분이 드는 <전쟁과 평화>에 대해, 이 작품은 거기에 묘사된 여러 인물과 함께 호흡하는 기분을 생생히 맛볼 수 있다.

2007년에는 영어권 유명작가 125명이 뽑은 최고의 문학작품에 선정되었으며, 2009년에는 「뉴스위크」지가 선정한 100대 명저에서 최고의 자리를 차지했다. 집필된 지 130여 년이 지난 지금까지도 단지 소설이 아닌 진정한 인생 그 자체로 격찬 받고 있다."
은폐와 진실 1,50여 년 전 월남전에 참전한 한국군이 베트콩의 포로가 되어 북으로 끌려감으로써 남쪽에 있는 가족들이 한없는 고초를 겪었던 사실들을 근거로 쓴 실명 실화소설이다. 대부분 사실관계를 입증하는 자료를 근거로 문학적 상상력 기법을 사용하여 소설로 재구성하였다.
최서해의 삶과 문학 연구,푸른사상 학술총서 25권. 저자가 20여 년 동안 서해 최학송의 작품세계를 고찰한 글들을 모은 것이다. 최서해는 식민지하의 민족적 참상을 자신의 독특한 체험을 바탕으로 진솔하게 그려내어 민족의식을 일깨워주었다. 1970년대와 1980년대를 거치면서 많은 이들이 민족문학이나 민중문학의 연원을 그의 소설에서 찾으려 했던 이유가 여기에 있다. 최서해는 우리 국어와 문학에서 습득한 문체와 기법을 적절히 활용하여 미학적 측면에도 결코 소홀하지 않았다.
당시삼백수 3,청나라 때 손수라는 사람이 당시를 수집하여 기초적인 분류로 편집한 책이다. 중국문학사상 최고 발명품으로 칭송되는 당시―주제는 광범위한 범위로 고르게 분포하고 있으며 작품성보다는 각 분야의 대표작이라 여겼던 시들을 안배 기준에 따라 선정한 것이다. 주제는 광범위한 부분에 고르게 분포하고 있으며 작품성보다는 각 분야의 대표작이라 여겼던 시들을 각 시체별로 3백 여 수를 골라 읽고 감상하며 배울 수 있도록 애초에 서당의 학습 교재로 구성한 것이다.
당시삼백수 2,청나라 때 손수라는 사람이 당시를 수집하여 기초적인 분류로 편집한 책이다. 중국문학사상 최고 발명품으로 칭송되는 당시―주제는 광범위한 범위로 고르게 분포하고 있으며 작품성보다는 각 분야의 대표작이라 여겼던 시들을 안배 기준에 따라 선정한 것이다. 주제는 광범위한 부분에 고르게 분포하고 있으며 작품성보다는 각 분야의 대표작이라 여겼던 시들을 각 시체별로 3백 여 수를 골라 읽고 감상하며 배울 수 있도록 애초에 서당의 학습 교재로 구성한 것이다.
해리포터 래번클로 기숙사 세트,"〈해리 포터〉 영화에서만 보던 기숙사 생활의 필수 안내서. 매년 9월 1일, 호그와트 신입생들은 학기가 시작되기 전 기숙사 배정 모자에 의해 네 개의 기숙사인 그리핀도르, 슬리데린, 래번클로, 후플푸프 중 한 곳에 배정된다. 학생들은 같은 기숙사 친구들과 각종 마법을 배우고 함께 퀴디치 경기를 하면서 해리, 론, 헤르미온느처럼 평생 동안 이어질 우정을 키워 나간다.

《해리 포터: 래번클로 기숙사 세트》를 통해 영화에서만 보던 기숙사 생활을 속속들이 알아보고, 래번클로 학생으로서 소속감을 높여 주는 기숙사 우승기부터 배지에 이르기까지 다양한 기념품을 손에 넣어 보자. 기숙사 휴게실을 한번 둘러보고 회색 숙녀, 뚱보 수도사와 인사한 다음, 기숙사 유물인 래번클로의 보관도 구경할 수 있다."
기억에도 향기가 있을까,"이 시집은 작가의 심성(心性)과 삶의 모습이 그대로 그려져 있다. 순수성과 부모에 대한 효심과 자녀에 대한 사랑이 꾸밈없이, 가식 없이 그대로 그려져 있다는 것이다. 거기다가 상황과 자연과 기타 보이는 것을 작가의 그러한 심성으로 그려낼 수 있는 능력이 있어 그려진 상황들이 감동이고 동감할 수 있는 시집이다. 얼기설기 엮어둔 지나온 생의 인연 따라 말로서는 도저히 다 표현해내지 못할 이야기들을 형형색색의 봄꽃보다 예쁜 시로 피어나게 하는 재주를 가졌다는 것이다.
봄풀보다 푸른 빛깔의 언어를 나열하여 눈을 어지럽히기도 하고 다듬어온 활자들의 배열에서 불꽃처럼 환한 시인의 시가 피어올라 있는 시지이다. 바람 따스해지고 벌 나비 꽃잎으로 날아드는 오월, 우물에서 길어 올린 듯한 시인의 낱말들이 눈물 한 바가지 흘리게도 했다가 때론 활짝 웃게도 할 것이다."
신종족,이동순 시인의 신작시집. 이번 시집엔 고립과 단절을 되풀이하는 삶을 영위하는 ‘혼족’이 주제어로 등장한다. 현대를 살아가는 신인류 62개 종족들이 철저히 개인화되어가는 현대와 문명 비판적인 해학을 담고 세상을 향하여 날카로운 칼날을 던진다.
귀로 듣는 셰익스피어 이야기,"셰익스피어는 모든 인간을 눈뜬장님으로 본다. 눈이 있으되 제 자식조차도 제대로 못 알아보는, 죽을 때까지 눈뜬장님이라는 혐의를 면할 수 없는 이 땅의 인간들에게서 시각장애인과 정상인이라는 구분은 해체되고 있다. 그런 의미에서 이 책과 이 책의 녹음이 대상으로 하는 독자와 청중은 이 땅의 모든 인간이다.

다시 만나는 동시대인 셰익스피어: 고향을 떠나온 그가 도착한 당시의 런던은 역병의 폭풍으로 지난 수년간 인구의 1/6이 감소했고, 평균수명이 30세밖에 되지 않던 실로 위험천만한 곳이었다. 이 위험천만한 자리가 위대한 한 영혼을 탄생시킨 자리였다! 그리고 코로나19의 폭풍 속을 걷고 있는 우리가 처한 오늘의 상황에서 우리는 다시금 동시대인 셰익스피어를 만난다. 그리고 오늘날 우리에게도 그대로 적용될 그의 이야기가 새삼 궁금해진다."
하얀 봉투,"백화만발의 ‘시니어 그림책’ 시리즈 6권. 어버이날이 막 지난 어느 날, 옥자 씨네 마을 경로당이 시끌벅적하다. 얼마 전 이사 온 부잣집 순애 씨는 어버이날 선물로 무엇을 받았을까? 가슴에 카네이션 한 송이를 달고 조용히 앉아 있는 두순 씨에게는 어떤 사연이 있을까? 어버이날이라며 자식들이 들고 온 하얀 봉투에는 얼마가 들었을까? 누구나의 이야기이기도 한 옥자 씨네 마을 경로당의 어버이날 사연이 가슴 절절하고도 따뜻하게 펼쳐진다."
벨 아미,"프랑스 사실주의 대표작가 기 드 모파상의 수작. 흔히 치명적인 매력을 무기 삼아 남자를 유혹하는 요부를 ‘팜므파탈’이라고 한다. 벨 아미는 ‘옴므파탈’로 ‘여성을 유혹하는 치명적인 남자’ 정도로 해석할 수 있다. 이 작품은 옴므파탈, 즉 우아하고 매력적인 외모를 이용해 신분 상승을 꿈꾸는 한 남자의 삶을 통해 인간의 그릇된 욕망을 재현했다. 선과 악, 옳고 그름의 경계가 허물어진 인간 사회에 대한 날카로운 비판과 모파상의 사실주의적인 관점이 드러나는 작품이다."
세상에서 가장 짧은 소설들,"J.moonriver가 전하는 세상에서 가장 짧은 이야기 모음. 인간의 삶과 죽음, 자기 자신에 대한 이해와 타인에 대한 사랑, 세상에 대한 동정과 연민을 담은 흥미로운 이야기로 가득하다."
프랑스 중세 소극선,"＜빨래통＞, ＜땜장이＞, ＜구두 수선공 칼뱅＞, ＜파테와 타르트＞ 등 프랑스 중세 소극의 세계를 이해하는 데 필요한 작품들을 선별해 엮었다."
맹수주의보 1,"이하린 감성 로맨스 소설. 가난한 대학생 서다래는 장학금을 놓친 우울한 날, 비 오는 거리에서 상처 입은 채 쓰러져 있는 개를 주웠다. 그런데, 그녀가 주운 건 개가 아니었다. 오렌지빛 눈동자를 지닌 치명적인 맹수와의 아찔한 로맨스가 펼쳐진다."
김영태 시선,"'지식을만드는지식 시선집'. 문학과 음악과 무용과 미술을 사랑했던 시인 김영태. 그에게 미의 완성은 소멸이고 무였다. 그가 평생 열망했던 흰 눈처럼 염결한 무화(無化)의 세계를 만나 보자. ""무슨 기억처럼 피어 있""던 과꽃도 지고 결국 남는 것은 ""빈 하늘 한 장""일 때, 인간을 구원하는 것은 예술뿐이다."
"그들의 문학과 생애, 박태원","역사의 격랑에 잊혀진 탁월한 우리 문학가들의 파란만장한 생애 조명한 납.월북 문학가평전. 1988년 납·월북 문학예술인에 대한 정부의 공식 해금이 있은 이후, 그동안 축적된 선행연구를 바탕으로 발간된 평전 총서이다. 한국문학평론가협회와 한길사가 공동 기획하고 문화관광부가 지원했으며, 국내 문학평론가들이 집필했다."
낫,"일제 말기부터 6.25 직후까지 한민족 격동의 역사를 아우르는 장편소설이다. 1989년 일본에서 먼저 출간된 이 작품은, 오랜 개작 기간을 거쳐 1995년 국어판이 출판되었다.

'한국소설 베스트' 시리즈의 하나로 새롭게 출간된 이 책은, 한 손에 쥐고 읽을 수 있는 아담한 판형과 가벼운 무게의 포켓북이다. 시리즈를 이루는 소설들은 새로 교정을 보았고, 작가들의 대표작이거나 작가가 가장 아끼는 작품들로 선정되었다."
미당 서정주 전집 13 : 시론,"한국의 대표 시인 미당 서정주의 시, 자서전, 산문, 시론, 방랑기, 옛이야기, 소설, 희곡, 전기, 번역 등 생전에 집필한 저서 및 발표 원고를 망라한 <미당 서정주 전집>(전 20권) 가운데 전집 12~13권 '시론'이 출간됐다.

'시론'은 시에 관한 평론이나 논문 혹은 기 출간된 대학 교재용 저술을 한데 묶은 것이다. <시 창작법>(1949/1954)은 조지훈, 박목월과의 3인 공저로 서정주 집필 부분만 발췌 수록하며 '시 창작에 관한 노트'라는 부제를 붙였고, 여기에 <시문학개론>(1959)의 증보판인 <시문학원론>(1969)을 추가하여 시론 1권을 구성하였다. 2권에는 <한국의 현대시>(1969)를 수록했다."
숲 속의 빈터 (특별판),"동인문학상 ․ 이상문학상 수상작가 최윤의 중편소설

“숲은 깊고 푸른 것이 아니라 음험하고 위태로웠다.”
우연히 파고드는 일상의 폭력과 무관하게 스며드는 과거의 속력

한국 현대소설사에서 독특한 위치를 점하고 있는 중편소설의 의미와 가치를 되살려 오늘날의 독자들에게 단편의 미학과 장편의 스토리텔링을 다시 선보이고자 소설향 시리즈 중에서 5편을 골라 특별판으로 출간하였다. <소설향 특별판>으로 출간된『숲속의 빈터』는 동인문학상과 이상문학상 수상작가인 최윤의 중편소설이다. 이 작품은 일상생활에서 마주치게 되는 폭력이 얼마나 불온하고 강력한 힘을 발휘하는지를 통해, 이데올로기 시대를 마무리하고 맞는 일상이 숨겨진 과거와 밀접하게 연결되어 있다는 묵시록적인 메시지를 전한다. 동거하기로 약속한, 서른 갓 넘은 여자와 남자는 일상의 피로를 씻어낼 ‘목욕탕’을 갈망하며 전나무 숲이 있는 시골에 집을 얻는다. 그러던 어느 날 그들 앞에 한 늙은 남자가 나타나 집 건너편 숲속의 빈터에서 환한 대낮에 나체로 자위행위를 하는 사건이 벌어진다. 이 일로 그들은 목욕탕을 꾸리는 일을 미루게 되고, 늙은 남자에 얽힌 엄청난 사건의 진상을 알게 된다. 작가 최윤은 아무렇지 않은 듯한 문투로 일상 안에 작은 사건 하나를 불순물처럼 삽입시키면서, 서사의 일상성에 모종의 불길함을 제공한다. 특별한 기교나 희귀한 실험을 거치지 않고도 여러 갈래의 의미와 울림을 복병처럼 숨기는 그의 솜씨는, 소설이라는 이야기가 ‘사건’에서 ‘서사’로 이르는 얼개의 구체화 과정임을 깨닫게 한다. 그것은 일상의 폭력이 인간의 심리에 파고드는, 과거의 속력이 사연의 물리에 스며드는 적나라한 과정이다. 전원을 꿈꾸는 두 남녀의 생활에 갑작스레 찾아온 낯설고 불편한 타인의 존재는 삶의 이면에 숨은 비극이 얼마나 강력해질 수 있는지를 보여준다. “깊고 푸른 것이 아니라 음험하고 위태로운 숲”에서 사랑과 미래를 약속하는 두 젊은 연인의 일상이 어떻게 붕괴되는지, 그 힘이 얼마나 파괴적인지 독특하고 역설적인 서술을 통해 한국 소설이 담을 수 있는 시대의 민낯을 낯설고 우아하게 보여준다."
거싸얼 왕,"현대 중국 문단의 대표적인 티베트계 작가 아라이가 티베트의 장편 구전 서사시 거싸얼 왕을 재해석한 작품 <거싸얼 왕>. 영국 캐논게이트 출판사가 기획하고 프랑스, 독일, 미국, 러시아, 중국, 일본 등 전 세계 33개국 저명한 작가와 출판사가 참여하고 있는 대형 프로젝트 '세계신화총서' 시리즈에 쑤퉁, 예자오엔 등과 함께 중국을 대표하는 작가로 선정되어 집필한 작품이다."
