title,summary
형제 2,"<허삼관 매혈기> 작가 위화의 대표작. 모든 가치관과 도덕이 무너지고, '돈'으로 표상되는 새로운 질서로 재편되는 현대 중국 사회의 초상을 그린다. 이광두와 송강, 성이 다르고 한 살 차이 나는 둘은 아버지와 어머니가 재혼하면서 의붓 형제가 된다. 이 책은 총 2부로 나뉘어 있는데, 1부에서는 문화대혁명이라는 비극 아래에서 희생되는 사람들을 그리고 있다.

존경받는 사람들도 착한 사람들도, 누구나 계급의 적이라는 누명을 쓰고 재판도 없이 처형되었던 시대. 맹목적.유희적인 악이 판치고, 그런 악을 '모 주석님'의 어록 아래서 아무도 제어하지 못했던 시대. 작가는 자신의 어린 시절과도 겹치는 문화대혁명이라는 암흑의 시대를 생생히, 가감 없이 그리고 있다.

이후 개혁개방 시대가 도래하면서 이 작품으 배경인 류진이라는 소읍에도 변화의 바람이 불어닥친다. 자신의 일자리를 되찾기 위해 현 정부 청사 정문 앞에서 무기한 연좌 시위에 돌입한 이광두는 입에 풀칠이나 하기 위해 폐품 수집을 하다가 그 일을 기반으로 대형 사업체를 운영하게 된다. 한편, 수익을 내지 못하는 국영기업 공장들이 퇴출되면서 노동자들이 해고되고, 그 해고자 중 한 명인 이광두의 형 송강은 고군분투하다가 결국 떠돌이 사기꾼이 되고 마는데…."
글쓰기의 힘,"22인의 글쟁이가 말하는 글쓰기 노하우. 자신의 분야에서 꾸준히 책을 집필해온 글쟁이들의 글쓰기 비법을 한 권에 담았다. 초판 출간 이후 10년간의 변화를 반영하여 소셜미디어 글쓰기와 인터뷰, 서평, 영화 리뷰, 여행 글쓰기 등에 관한 글을 추가하고, 핵심 내용을 간추렸다. 이제 막 글쓰기를 시작한 사람, 전문 지식이나 개성을 살리고 싶은 방법이 궁금한 사람 누구나 자신의 글쓰기를 한 단계 업그레이드하는 노하우를 얻을 수 있을 것이다.

글쓰기의 동기와 목적은 쓰려는 사람에 따라 무척 다르다. 따라서 이 책은 글을 쓰고자 하는 이들의 수준과 다양한 관심을 배려하여 구성했다. 1장에서는 오늘을 사는 우리에게 글쓰기란 무엇이며, 어떤 가치를 발현할 수 있는가에 주목했다. 2장과 3장에서는 서평과 영화 리뷰, 여행기, 인터뷰 등 다양한 글쓰기를 통해 나를 표현하고 대중과 소통하는 글쓰기에 대한 실천적인 노하우를 알려준다."
죽음의 선고,"블랑쇼의 언어관과 문학관이 잘 드러난 소설로서, 이후 많은 프랑스 현대철학자들뿐만 아니라, 폴 오스터나 존 업다이크 같은 영미권의 작가들에게 영향을 준 작품이다. 1부와 2부로 나뉜 이 이야기의 1부는 1938년 뮌헨협정으로 죽음을 선고받은 역사의 죽음, 모국 프랑스의 죽음, 그리고 사랑하는 여인 J의 죽음, 부활, 죽음이 차례로 벌어진다. 역사적, 개인적 죽음들이 혼재하는 1부와 달리 2부는 문학의 가능성으로서 죽음이 활성화된 공간이다. 2부의 이야기는 글쓰기가 죽음 이후에 도래하는 ‘사후적 사건’임을 보여 주기 위한 여러 가지 징표들을 담고 있다. ‘죽음’ 그 자체가 된 화자는 바라보는 모든 것을 죽음의 기호로 덧씌운다. 또한 2부에서 화자가 만나는 여인들은 중첩됨으로써 그 개별성을 잃고 비인칭의 존재가 된다.

이 책을 통해 블랑쇼는 언어 속에서 모든 언어의 바깥을 사유하는 것이 문학이라고 규정한다. 그리고 에우리디케와 오르페우스의 만남과 헤어짐처럼 끊임없이 외부가 개입하는 죽음과 삶이 문학을 구성하는 것이라고 말한다. 또한 이들을 가능하게 하는 것이 바로 나를 던지는 죽음이라고, 문학적 사건은 오직 죽음을 통해야 경험할 수 있는 사건이자 움직임이라고 말한다. 이 책은 이렇게 해체, 끝없는 반복이 그의 문학적 사유의 어떤 도달점이라면 그 출발점 혹은 중심점은 죽음과의 만남임을 우리에게 보여 준다."
낙원의 샘,"SF 그랜드마스터 아서 C. 클라크의 후기 대표작. 이미 70년 전 정지궤도와 인공위성을 예측했던 작가가 '우주 엘리베이터'라는 개념을 대중적으로 널리 알린 고전 중의 고전이다. <라마와의 랑데부>에 이어 작가에게 휴고상과 네뷸러상을 안기며 아서 C. 클라크 시대를 이어간 걸작으로, 작가 탄생 100주년을 맞아 SF 작가이자 전문번역가 고호관의 번역으로, 20년 만에 한국어판을 전격 복간하였다.

22세기 중반을 넘어선 지구, 인공위성과 우주선을 통한 우주 개발은 한계에 다다른다. 러시아 공학자 유리 아르추타노프의 아이디어에서 비롯한 우주엘리베이터를 건설하려는 지구 최고의 건축공학자. 그런데 우주엘리베이터가 들어설 수 있는 유일한 위치에는 3천 년을 넘게 자리를 지켜온 사원이 떡하니 자리를 지키고 있는데……."
일곱번째 파도,"이메일을 매개로 한 도시 남녀의 사랑을 세밀하게 그려낸 독일소설 <새벽 세시, 바람이 부나요?>의 후속 이야기. 사랑에 빠진 사람들이 경험할 수 있는 온갖 감정의 파노라마를 섬세한 필치로 그려 보이는 이 소설은 '그후로 에미와 레오, 그들의 사랑은 어떻게 되었는가'에 대한 이야기를 하고 있다. 전작과 같이 처음부터 끝까지 이메일로 이루어져 있다.

고대하던 만남이 불발에 그치고 만 그날 이후 일 년여의 시간이 흐른 시점에서 소설은 시작된다. 에미는 반복되는 시스템 관리자의 메일에도 불구하고 레오의 답장을 기다리며 간간이 메일을 보내고, 레오는 보스턴에서 돌아와 메일함에서 낯익은 에미의 메일을 발견한다. 레오는 당혹감을 무릅쓰고 에미에게 답장을 보내고, 그렇게 둘의 이메일 데이트는 다시 이어진다.

결혼생활이라는 꽉 끼는 코르셋에 익숙해진 에미, 삶과 사랑 둘 다 갖기 위해 새로운 연애를 시작한 레오. 전작에서 몇 번씩 유예되었던 만남이 드디어 이루어진다. 어색했던 첫 만남 이후, 그들은 마침내 상상 속의 상대가 아닌, '진짜' 그 사람을 만나며, 메일을 쓰던 바로 그 사람임을 확인한다. 그리고 두 사람은 비밀스러운 내면을 조심스레 고백하기에 이른다."
목성에서의 하루,"문학과지성 시인선 515권. 시인이자 소설가인 김선재의 두번째 시집. 첫 시집 <얼룩의 탄생>에서 흐리마리한 흔적들을 더듬으며 상실의 슬픔을 담담하게 기억해냈던 김선재는 소설집(<그녀가 보인다>), 연작소설집(<어디에도 어디서도>), 장편소설(<내 이름은 술래>) 등 여러 소설을 선보이며 '기억'과 '관계'를 미학적으로 풀어냈다는 평가 또한 받아왔다.

감각적인 문장과 풍부한 표현력으로 다양한 장르에서 '쓰는 사람'으로서의 충분한 가능성을 보여준 김선재는, 이번 시집 <목성에서의 하루>를 펴내며 또 다른 도약을 보여줄 채비를 마쳤다.

첫 시집이 불분명한 기억 속의 슬픔과 재회하는 과정을 담았다면, 두번째 시집은 일상을 미세하게 진동시키는, 마음의 한구석에서부터 전해져온 감정의 궤적을 보여주고 있다. 처연하지만 담담하게 우울을 응시하는 시적 태도가 유지되면서도, 이번 <목성에서의 하루>는 표현의 절제와 언어의 조직을 통해 가닿고자 하는 감정의 공간을 좀더 자유자재로 변주한다.

특히 경계를 지시하는 시어들을 빈번하게 등장시키며 이 효과를 증폭시키는데, 문학평론가 조강석은 시집 해설에서 이를 물리적?심리적 위치와 연결 방식의 변형을 통해 마음의 궤적을 추적하는 '위상기하학'이라고 명명하며 경계와 관련한 시어들이 기능하는 원리에 대해 설명한다."
그래서 당신,"섬진강이 낳은 시인 김용택의 여덟번째 시집이 나왔다. <연애시집> 이후 근 사 년 만이다. 55편의 시를 4부로 나눠 묶은 이 시집은, 자연과 사람의 마음이 한데 어우러진 서정의 진경을 넉넉하게 펼쳐 보인다. '봄'이라는 화창한 계절을 빌려 시인은 말없이 흐르는 삶에 대한 열망을, 한없이 가벼워지고 싶은 마음을 노래한다.

이 시집은 자연과 사람이 서로를 애틋이 위무하는 '관계'의 미학과 여백으로 충만하다. 맑고 담백한 시어들은 전과 같이 스스로의 빈터를 찾아 자리를 채워 질서를 이루고, 시인 특유의 구수한 어조는 부드럽고 자상하다."
화이트 크리스마스 미스터리,"오토 펜즐러는 미스터리 소설에 관한 백과사전적 지식을 소유하고 있는 작가이자, 맨해튼의 명물 '미스터리 서점(The Mysterious Bookshop)'을 만든 출판업자이며, 에드거 상을 받은 에디터로서 해마다 본인이 즐겨 읽는 미스터리 소설을 선정하여 다양한 형태의 앤솔로지를 펴내는 걸로 유명한 인물이다.

클래식한 빅토리아 시대 이야기부터 현대 범죄소설까지 전 시대를 통틀어 엄선한 앤솔로지 <화이트 크리스마스 미스터리>에는, 엘러리 퀸, 도널드 웨스트레이크, 피터 러브시, 에드워드 호크, 피터 토드와 같은 유명 추리소설 작가들이 재치 있게 풀어낸 유머러스하고 비밀스러운 이야기들이 담겨 있다.

작가들은 산타 옷을 입은 좀도둑, 현대판 스크루지와 크리스마스 유령을 등장시켜, 연쇄살인마와 사이코패스에게 지친 미스터리 팬들에게 훈훈한 웃음과 기분 좋은 즐거움을 선사한다. 오토 펜즐러는 현지에서도 쉽게 찾을 수 없는 소설을 여럿 발굴하여 익히 알던 작가들의 새로운 면모도 소개했다."
저 이승의 선지자,"김보영이 <7인의 집행관> 이후 4년 만에 발표하는 장편소설. 2013년 웹진 크로스로드에 발표했던 동명의 중편연작을 재해석하고 확대해서 새로 썼다. 저승에 물리적 삶이 있고 생태계가 돌아간다면 어떤 형태일까? 불멸의 생물은 어떤 모습을 하고 있을까? 한국 SF 대표 작가 김보영이 그리는 아주 특별하고 아름다운 우주 이야기.

""삶에 벌은 없다. 상도 없다. 배움뿐이다."" 우주를 창조하고, 저승과 이승 즉 명계와 하계를 오가며 배움을 이어가는 선지자와 그의 제자들, 하지만 가상현실인 하계에 깊이 몰입한 이들에게 '타락'이라는 질병이 만연한다. 선지자들은 '타락'으로부터 어떻게 명계와 하계 그리고 하나로 이어진 인격 전체를 보호할 것인가."
신화 전설이 된 영웅의 이세계담 1,"오구로 히로는 일찍이 알레테이아라는 이세계로 소환되어 '군신'으로서 동료와 함께 나라를 구하고, 주변 나라들을 정복하여 거대한 제국을 건설했다. 그 후, 히로는 모든 것을 버리기로 각오하고 기억을 잃는 대가로 원래 세계로 귀환한다. 그 후, 매일 행복한 날을 보내던 히로는 무슨 운명인지 또다시 이세계로 소환되고 만다."
꽃 속에 피가 흐른다,"생전에 시인이기 보다 혁명가로 살고 불리고 싶어했던 김남주. 시인의 10주기를 기려 염무웅 교수가 시선집을 엮어냈다. 전6부 120편으로 구성된 이 선집은 크게 시인의 삶과 문학의 흐름을 따른다.

1부는 이념적 뼈대를 갖추기 전 소박하면서도 힘찬 초기작들이 중심이 된다. 2~4부에는 민중적 현실인식이 담긴 옥중시편들이, 5부에는 출감 후 실생활에서 겪는 고뇌와 결의를 그린 시편들이 담겼다. 마지막 6부는 유고시집에서 뽑은 것으로 시인의 마지막 숨결을 느낄 수 있다.

'아직 실증적 차원에서 더 검토되어야 할 여지가 많'은 김남주 문학을 충실히 결산하여, 그의 삶과 시세계 전반을 집약적으로 보여주기에 충분한 시선집."
초판본 오페라의 유령,"프랑스 추리소설가 가스통 르루의 대표작 《오페라의 유령》은 파리 오페라극장을 배경으로 공포와 미스터리, 목숨을 건 사랑과 파멸, 인간 본성에 대한 탐구와 예술성에 대한 성찰을 보여 주는 실로 다양한 면모를 가진 팔색조 같은 소설이라 할 수 있다.

순수하고 아름다운 크리스틴을 두고 흉측한 외모의 ‘오페라의 유령’ 에릭과 그녀의 첫사랑 라울 드 샤니 자작이 사랑을 다투는 이 소설은 추리 소설의 긴장감과 박진감, 연애소설의 애틋함이 적절히 조화를 이루고 있어서 전 세계적으로 수많은 독자들의 사랑을 받아 왔다.

특히 이 소설은 뮤지컬로 각색되어 더 큰 사랑을 받기도 했는데, 1986년 영국에서 초연된 뮤지컬 <오페라의 유령>은 이후 1988년 브로드웨이 공연을 시작으로 모든 기록을 갈아 치우며 ‘브로드웨이 최장기 공연’이라는 타이틀로 월드 기네스북에 등재되기도 했다.

화려하고 웅장한 오페라극장에 숨겨진 비밀스러운 장소들, 안개에 둘러싸인 지하의 호수, 마법과도 같은 목소리와 영혼을 사로잡는 음악과 기묘한 사건들, 그리고 불꽃같은 사랑과 숭고한 희생이 긴 여운을 남기는 《오페라의 유령》을 더스토리만의 감성적인 1911년 오리지널 초판본 표지디자인으로 만나보자."
나는 혼자 여행 중입니다,"데뷔작 하나로 유럽은 물론 아시아, 아프리카 독서시장에 '비외르크 신드롬'을 몰고온 노르웨이 작가 사무엘 비외르크의 소설. 정교하게 얽혀 들어가는 이야기, 영악하고 간담 서늘한 크라임, 집요한 추격과정을 눈부시게 그려낸 이 소설은 21세기 독자가 원하는 모든 것을 갖춘 '절대적 명작'이라는 칭송을 들으며 전 세계 32개국 언어로 번역되었다.

노르웨이에서 드라마와 연극 대본 작가이자 작사가로 활동해온 비외르크는 이 소설 <나는 혼자 여행 중입니다>를 낸 직후 모던 크라임의 새로운 길을 개척한 주인공으로 급부상했다. 후속작 <올빼미>까지 세계 각국에서 베스트셀러 행진을 계속하면서 북유럽 대표작가로서 입지를 굳건히 다졌다.

쉰네 살의 베테랑 수사관 홀거 뭉크. 줄담배를 피우며 짬이 날 때 인터넷 사이트에서 만난 전 세계 수학 동호인들과 난제를 푸는 게 유일한 취미인 이혼남이다. 숲속에서 인형 옷을 입은 소녀의 사체가 발견된 후 노르웨이 경찰청은 떠안기듯 이 사건을 뭉크에게 배당했다. 심상치 않은 기미를 감지한 뭉크는 놀라운 직관력을 지닌 미아 크뤼거를 팀에 합류시키려 한다.

과거 뭉크와 환상적 호흡을 맞춰 사건을 해결하며 전국적 스타로 촉망받던 미아. 그러나 여러 달 동안 신문 1면을 장식했던 2년 전의 트뤼반 사건 이후 미아는 살아가야 할 이유를 상실한 채 먼 섬에 스스로를 유폐시켰다. 약과 술에 취해 죽을 날만을 기다리는 미아는 뭉크의 제안을 완강하게 거부한다. 뭉크가 던져준 사진을 무심히 살펴보던 미아의 촉수는 예민하게 살아나고 한 번으로 끝날 사건이 아님을 확신한다."
아메리칸 더트,"푸에르토리코 출신 이주자의 손녀이자 아일랜드 출신 이민자의 아내이기도 한 저자 제닌 커민스는 중남미 난민들을 둘러싼 선입견 뒤에 존재하는, 그동안 간과되어 온 한 사람, 한 사람에 주목한다. 특히 《아메리칸 더트》를 통해 난민 중에서도 여성과 어린아이들이 겪게 되는 고통을 생생하게 그려내며 숨 돌릴 틈 없는 이야기 속에서도 인간의 존엄과 생명의 가치, 이제는 우리의 숙제이기도 한 난민 문제에 대해 묵직한 질문을 던진다."
폐후의 귀환 1~5 세트 - 전5권,"출간 후 연이은 베스트셀러 1위 석권! 네이버 시리즈 웹소설 다운로드 수 1,600만 돌파! 천산다객 작가의 회귀복수물 3부작의 가장 강렬한 명작. 소설 [폐후의 귀환]은 황후 심묘가 죽음을 상징하는 흰 비단을 하사받는 장면으로부터 시작한다.

심묘는 정왕 부수의가 황위에 오르기까지 그의 곁에서 전심전력으로 내조했으나, 부수의 뿐만 아니라 주변의 모든 사람들이 자신과 가족들을 배반했다는 사실을 죽음 직전에 깨닫는다. 다음 생이 있다면 이 억울한 한을 그들의 피로 씻으리라 다짐하며 눈도 감지 못한 심묘. 하늘이 그 깊은 원한을 딱하게 여긴 것인지, 죽음의 순간 심묘는 14살로 회귀하여 제2의 삶을 살게 된다.

지난 생에 주위에 휘둘리기만 했던 심묘는 이번 생에선 주체적으로 움직이며 자신의 인생을 새로이 바꾸어 간다. 어릴 적부터 그녀를 괴롭힌 친척들은 이전과는 달라진 심묘의 모습에 당황하고, 아둔했던 옛 모습에서 환골탈태한 심묘는 전생의 원수들을 파멸로 이끄는 동시에 가족들을 지키기 위해 애쓴다.

그런 그녀의 눈앞에 자꾸 나타나는 한 남자가 있다. 사가 소후야 사경행. 사람을 홀릴 만큼 아름다운 얼굴과 뛰어난 머리, 무예 실력을 뽐내는 사경행은 어린 소녀답지 않은 잔혹하고 냉정한 그녀의 모습에 호기심을 갖게 되는데……."
청소년을 위한 시 쓰기 공부,"시인이자 국어교사인 박일환 작가가 누구나 쉽고 재미있게 시를 이해하고 시와 한 걸음 더 친해질 수 있도록 펴낸 길잡이 책이다. 저자는 오랜 세월 시를 쓰고 가르치며 쌓은 경험과 노하우를 바탕으로 학생들의 습작시부터 신춘문예 당선시, 김소월과 이상, 김수영, 백석 등의 현대 필독 명시에 이르기까지 다양한 사례를 들어 시라는 게 무엇이고, 사람들이 왜 시를 쓰고 읽는지, 시와 일상은 서로 어떻게 연결되고 있는지, 나아가 실제로 시를 쓸 때 도움이 되는 이론과 방법까지 조곤조곤 풀어내고 있다.

저자는 세상을 살아가는 다양한 방식과 철학, 그리고 사람들의 삶에 담긴 구체적인 모습들을 살피고 생각하는 것이 시 쓰기의 기본이 된다고 말한다. 시를 쓴다는 것은 결국 사람의 이야기를 쓰는 것이기 때문에, 우리의 생각과 글이 굳어지지 않도록 도와준다고 저자는 믿고 있으며, 이 책에 그 노하우를 고스란히 담아내고 있다.

총 16장으로 구성되어 있는 책은 크게 세 부분으로 나눌 수 있다. 첫 번째, 1장에서 6장까지는 시의 정의와 쓸모, 시를 쓰고 읽는 마음과 시의 언어에 대해서, 그리고 좋은 시를 쓰기 위한 기본자세와 요건들을 이야기한다.

두 번째, 7장에서 15장까지는 시의 소재와 제목을 정하는 법에서부터 비유와 발상의 전환, 보여주기와 질문하기, 말놀이를 이용한 시, 풍자와 해학을 이용한 시 등 다양한 시의 형식을 예로 들어 좀 더 실제적인 시 쓰기 방법을 설명한다. 마지막으로 세 번째, 16장에서는 시와 친해지는 방법을 비롯하여 정식 시인이 될 수 있는 절차까지 들려준다."
파르마의 수도원 1,"<파르마의 수도원>은 <적과 흑>의 대가 스탕달이 1839년 쓴 장편소설로, 그의 마지막 작품이다. 그가 구술하면 속기사가 받아적는 식으로 52일 만에 씌어졌다는 소설은 '오직 행복'만을 추구하는 스탕달식 젊은 주인공의 인생사 이야기이다.

소설은 16세기 교황 파울로 3세의 비화를 모티프로 씌어졌다. 쾌락 만을 추구하던 그는 고모와 그녀의 연인의 도움으로 높은 지위를 누리고 교황까지 되었다. 그런가하면 남들에게 들키지 않은 채 클렐리아라는 여인과 깊은 사랑을 나누었다고 한다.

스탕달은 이 일화를 19세기 나폴레옹 시대 이탈리아로 가져왔다. <적과 흑>의 미워할 수 없는 주인공 줄리앙 소렐처럼 매력적이나, 그보다 고귀한 신분의 파브리스가 주인공이다.

많은 등장인물의 사연, 지위와 관계를 가리지 않는 남녀들의 대담한 사랑, 세세하게 기록한 19세기 유럽의 정황이 펼쳐진다. 그에 비하면 결말은 너무 급작스럽다. 스탕달은 파브리스가 클렐리아와 함께 행복하던 시절 이후에 벌어진 일에는 관심조차 없다는 듯 황급히 막을 내린다.

그리고 소설의 끝에는 '소수의 행복한 사람들에게 바친다 To the Happy Few'는 헌사가 적혀 있다. 이것만 보아도 '벨리즘'이라는 용어까지 탄생시켰던 스탕달의 '정열과 행복 찬양'이 책에 흘러넘침을 알 수 있다.

가장 스탕달적인 작품인 덕에 구성이나 결말 상의 허점에도 불구하고 앙드레 지드와 발자크로부터 극찬받았다. 프루스트는 ""볼테르적인 아이디어와 프랑스적인 재치가 넘치는 작품""이라고 평했다."
배꼽,"불혹을 넘긴 나이에 늦깎이로 데뷔한 시인의 일곱 번째 시집이다. 2006년 <쉬!> 이후 2년 만에 출간한 이번 시집은 2007년 미당문학상을 수상한 ‘식당의자’를 비롯해 총 59편의 시를 엄선해 실었다. 이번 시집에서 시인은 조용하기 이를 데 없는 한적한 산중 폐가에서 나는 사람의 짙은 향기를 그려낸다.

시인이 그려낸 사람은 아름다운 풍경이 빚어내지 않는다. 오히려 살을 섞고 살아가는 풍경에서 시인의 사람은 완성된다. 그리고 그 풍경은 절반이 축축한 그늘이다. 시인은 시를 쓰는 일이 그 그늘을 햇볕에 내어 말리는 일이라고 밝히고 있다."
예찬,"프랑스의 대표작가 투르니에의 산문집. 월간 <현대문학>에 1999년 7월부터 2000년 4월까지 연재되었던 글을 묶은 것으로, 99년 10월 출간되었던 <짧은 글 긴 침묵>의 속편격이다. 79편의 짧은 글에는 존재와 사물의 아름다움을 '예찬'하는 노작가의 마음으로 가득하다.

세상 모든 것들은 투르니에의 촉수에 걸려 아름답고 강렬한 이미지가 된다. 밤중에 산보를 나가는 고슴도치들, 동방박사, 산타클로스, 다이애너 황태자비와 마이클 잭슨, 썰물이면 곱게 드러나는 모래톱...

번역을 맡은 김화영 교수는 투르니에가 거처하고 있는 파리 근교 슈와젤 마을에서 그와 인터뷰할 기회를 마련해 <예찬>의 번역의 틈을 충실히 메웠다.

""'앙젤뤼스 슈와즐뤼스'라는 성인전 작가는 어느 인명사전에도 등장하지 않던데요""하는 김화영 교수의 질문에 ""당연하지요. 앙젤뤼스 슈와즐뤼스는 바로 '슈와젤 마을에 사는 천사' 즉 미셸 투르니에를 가리키는 것이니까요""라고 대답했다는 투르니에, 이미지에 들어맞는 신조어 만들어내기를 즐긴다는 그의 면모는 <예찬>에도 어김없이 드러난다."
내가 내 심장을 느끼게 될지도 모르니까,"문학을 잇고 문학을 조명하는 <현대문학 핀 시리즈> 한국 시 문학의 넓은 스펙트럼을 확인시켜줄 네 번째 컬렉션. 작품을 통해 작가를 충분히 조명한다는 취지로 월간 『현대문학』 2018년 1월호부터 7월호까지 작가 특집란을 통해 수록된 바 있는 여섯 시인―황인숙, 박정대, 김이듬, 박연준, 문보영, 정다연―의 시와 에세이를 여섯 권 소시집으로 묶었다.

아티스트와의 컬래버레이션이라는 특색을 갖춰 이목을 집중시키는 핀 시리즈 시인선의 이번 시집의 표지 작품은 예민한 감각의 회화와 조각을 선보이는 경현수 작가의 페인팅 작품들로 이루어졌다. 컴퓨터 프로그램 툴을 이용하여 산출된 가상 공간의 이미지들은 선과 선이 연결되고 충돌하는 와중에 기하학적이고 리드미컬한 움직임을 보여주며 문학과 예술이 만나 탄생하는 독자적인 장면을 제시하고 있다.

『내가 내 심장을 느끼게 될지도 모르니까』는 2015년 『현대문학』으로 등단했을 당시 “예민한 언어 감각”(시인 문태준)과 단정한 시어, “대상에 대한 차분하고 끈질긴 탐구의 태도”(시인 박상수)를 미덕으로 갖추었다는 평을 얻으며 주목받았던 정다연의 첫 시집이다."
아픈 건 싫으니까 방어력에 올인하려고 합니다. 1,"게임 지식이 부족해서 스테이터스 포인트를 모조리 VIT(방어력)에 투자한 메이플. 움직임도 굼뜨고, 마법도 못 쓰고, 급기야 토끼한테도 희롱당하는 지경. 어라? 근데 하나도 안 아프네……. 그 이전에, 대미지 제로? 스테이터스를 방어력에 올인한 탓에 입수한 스킬 '절대방어'. 추가로 일격필살의 카운터 스킬까지 터득하는데……. 온갖 공격을 무효화하고, 치사급 맹독 스킬로 적을 유린해 나가는 '이동형 요새' 뉴비가 자신이 얼마나 이상한지도 모르고 나간다."
에도가와 란포 결정판 1,"에도가와 란포 결정판 시리즈 1권. 완성도가 높으면서도 문학사적으로도 가치 있는 작품들 중 그동안 국내에 소개되지 않았던 장편소설과, 작가 및 평론가, 한일 독자들이 손꼽는 최고의 단편소설을 포함한 총 4편을 엄선하였다. 일본 추리소설 권위자이자 전문번역가 권일영의 충실한 번역과 풍부한 주석으로 내실에 힘을 쏟았다.

검은숲의 '에도가와 란포 결정판 시리즈'는 란포의 정본을 기반으로 했다는 것 외에도 다양한 특전이 있다. 각 작품의 초판본 표지 이미지와 당시 신문에 실린 광고, 란포가 처음으로 잡지에 원고를 투고했을 때의 친필 서신 등 희귀자료는 물론, 그동안 일본에서 출간되었던 각 판본의 정리와 차이점에 대한 설명, 작품 이해를 돕기 위한 상세한 해설을 실었다.

또한 일본 본격 추리소설의 거장 니카이도 레이토(<에도가와 란포 결정판> 1권 수록)와 란포 연구에 있어 최고의 권위자로 인정받고 있는 평론가 야마마에 유즈루(<에도가와 란포 결정판> 2권 수록)가 한국 독자만을 위해 새로이 집필한 '에도가와 란포 작가 해설'은 란포에 대한 궁금증을 말끔히 해소해줄 것이다.

또한 '에도가와 란포 결정판 시리즈'에는 특별히 란포가 직접 쓴 모든 판본 버전의 자작 해설을 실었는데, 이는 작가만큼 작품에 대해 정확히 이야기할 수 있는 사람은 없기 때문이다. 란포의 자작 해설에는 창작 의도, 집필 당시 개인적 또는 역사적 환경, 에피소드 등 다양한 이야기가 실려 있어 독자는 작가의 생생한 고백을 통해 작품의 이면까지 들여다볼 수 있다."
오즈의 마법사,"1900년에 출간된 이래 20세기 최고의 판타지이자 베스트셀러 중 하나로 손꼽히는 <오즈의 마법사>. 고향인 캔자스에서 갑작스런 회오리바람을 타고 오즈로 날아간 도로시는 허수아비, 양철 나무꾼, 겁쟁이 사자를 만나 각자의 소원을 이루기 위해 다 함께 여정을 떠난다.

환상의 나라 오즈에서 펼쳐지는 도로시와 친구들의 신비한 모험을 다룬 이 이야기는 당시 독자들과 평론가들의 엄청난 찬사를 받은 것은 물론 100년이 지난 지금도 영화, TV드라마, 뮤지컬 등 다양한 장르로 변주되고 있는 '고전 중의 고전'이다.

이 같은 영원불멸한 고전을 '허밍버드 클래식' 시리즈가 그 두 번째 책으로 소개한다. 동시대를 호흡하는 소설가를 통한 우리말 번역을 시도함으로써, 자칫 엇비슷한 고전 시리즈와 다른 읽는 맛을 제시한다. 여기에 W. W. 덴슬로우의 오리지널 일러스트를 십분 살린 북 디자인은 지금까지 출시된 여러 종의 책과는 확연히 차별화된다.

원작 삽화를 있는 그대로 수록하기만 해 비슷비슷한 아동용 동화로 인식되거나, 새롭지만 전혀 엉뚱한 일러스트를 사용해 원작의 느낌을 해친다는 반응까지, 기존 동화 시리즈의 단점으로 지적되던 부분들을 모두 보완했다. 원작의 삽화를 충분히 살리되 '허밍버드 클래식'만의 감성을 입힌 일러스트 채색과 북 디자인으로 어른을 위한 고전, 성인들이 소장하기에도 가치 있는 책을 만들어낸 것이다."
속눈썹이 지르는 비명,"2004년 중앙신인문학상을 수상하며 등단한 박연준 시인의 첫 시집. 이 시집은 우선 삶과 세계를 통째로 부정하는 것에서 출발한다. 탄생과 삶, 세계에 대한 부정은 자연스럽게 가계(家系)와 부모에 대한 부정으로 이어진다. 세계와 부모, 남자 등 모든 대상을 부정하는 이 시세계는 '자아'에 대한 부정에 이르면 더욱 처참하고 거침없다."
웃는 경관,"마르틴 베크 시리즈 4권. 스웨덴 국가범죄수사국에 근무하는 형사 마르틴 베크를 주인공으로 하는 경찰소설로 저자들은 부르주아 복지국가인 스웨덴이 숨기고 있는 빈곤과 범죄를 고발하고자 했다. 또한 긴박한 전개와 현실적인 인물이 자아내는 위트도 갖추고 있어 대중소설로서 뛰어난 오락성도 동시에 제공하는 작품이다.

시내 한구석에서는 베트남전을 반대하는 시위가 벌어지고 있는 어느 비오는 날, 이층버스가 갑작스레 운행을 멈춘다. 버스는 인도를 타고 올라가 철조망을 들이받았다. 그리고 얼마 후, 무슨 일이 있었는지 모든 스웨덴 사람이 알게 된다. 버스에 타고 있던 9명이 모두 사망한 것이다. 그것은 스웨덴 최초의 대량 살상 사건이었다. 버스에는 시리즈 독자들에게 친숙한 인물도 한 명 타고 있었다. 더욱 끔직한 일은, 사건 현장에 남아 있는 증거가 전혀 없다는 사실인데...

사건의 대담성으로나, 누가 범인일지 추리하는 즐거움으로나, 이야기를 풀어나가는 작가의 필치로나, 흔들림이 없는 대단한 작품이다. 버스 대량 살상 사건에서 시작한 이야기의 줄기는, 과거의 다른 사건으로까지 뻗어나가 이야기를 더욱 풍부하게 만든다."
