title,summary
별들은 여름에 수군대는 걸 좋아해,"단절과 회의懷疑의 시기, 세상의 처음을 만들고 바라보는 이들과 시간의 반복 속에서 ‘우리’를 연결하는 이야기가 안내하는 새롭고 오랜 안부.

“부시먼”. 그리 낯설지 않은 이름이다. 서구/식민지개척자/문명이 붙인 이름(부시먼)으로, 그들이 부여한 역할[노예, 괴물, 동물, 야만인, 열등함과 과장된 섹슈얼리티를 드러내는 몸(사르키 바트만), 순진무구한 바보(영화 [부시먼])]로 그들은 우리에게 꽤 친숙한 타자였다. 그러나 그 친숙함에 비해 부시먼이 스스로를 부르는 이름(▲샴)으로, 발화의 주체가 되어 말하는 이야기가 우리에게 언어화되는 기회는 드물었다.

W. H. 블리크라는 연구자에 의해 채록된 이 연도미상의 이야기들은 ‘부시먼’의 땅이 식민지가 된 착취적 시기에 발화되었다는 것을 감안하더라도 입에서 입으로 전해온 그들 자신의 이야기를 들어볼 수 있는 흔치 않은 기록이다. 최초의 현생 인류이자 늘 지구의 이방인이었던 코이산족(코이코이족과 산족을 함께 이르는 말)의 역사와 그들이 세상의 처음을 만들고 바라봐온 기록, 무수히 뜨고 지는 태양과 별에 포개어지는 삶에 닿아보는 일은 “주술, 교감, 공생, 연결, 사람 같은 말들이 그 힘을 잃어가는 요즘”, “폭력도 차별도 없는 완전한 사랑의 시간”(안희연 시인)으로 우리를 안내할 것이다."
두 도시 이야기,"허밍버드 클래식 M 시리즈. 18년간 억울하게 바스티유 감옥에 갇혀 있다 구출된 마네트 박사와 그의 아름다운 딸 루시. 그런 루시를 흠모하는 놀랍도록 닮은 두 남자, 프랑스 귀족 찰스 다네이와 런던의 변호사 시드니 카턴. 18세기 런던과 파리를 휩쓴 혁명의 불길 속에서 촘촘히 엮인 네 사람의 운명은 광기 어린 복수 아래 아름답지만 비극적인 결말로 치닫는다.

역사상 가장 많이 팔린 단행본으로 알려진 《두 도시 이야기》는 프랑스 대혁명을 배경으로 하는 역사 소설인 동시에, 한 여인을 위한 한 남자의 숭고한 희생을 담은 사랑 이야기다. 톨스토이가 19세기 최고의 문호라고 극찬한 작가 찰스 디킨스는 생동감 넘치는 묘사로 18세기 영국과 프랑스를 눈앞에 보듯 그려낸다. 특히 파란만장한 역사를 긴박감 넘치는 서사에 녹여 내는 한편 지배 계급의 폭정, 비참한 민중의 삶과 같은 사회상은 물론 혼돈과 격변의 시기를 지나는 다양한 인간 군상의 면면을 날카롭고 섬세하게 포착해낸다."
황야의 이리,"한 개인이 진정한 자아를 찾아 끊임없이 방황하는 여정과 현대 사회의 문제를 비판적으로 그려 내 세계적으로 헤세 열풍을 선도한 헤르만 헤세의 『황야의 이리』가 을유세계문학전집 104번째 작품으로 출간되었다. 『황야의 이리』는 헤세의 작품 중 가장 자전적이라는 평을 듣는 소설로, 제1차 세계 대전 이후 변화된 세계와 사회에 대한 헤세의 인생관이 주인공의 삶에 그대로 녹아 있어 소설로서뿐만 아니라 헤르만 헤세의 인생과 삶의 철학을 엿볼 수 있다는 점에서 큰 의미가 있다."
짝꿍 : 듀나x이산화,"안전가옥 쇼-트 시리즈의 다섯 번째 책이자 ‘짝꿍’ 프로젝트의 첫 번째 작품집이다. ‘짝꿍’은 장르문학계에서 활발하게 활동해 온 기성 작가와 새롭게 주목받기 시작한 신진 작가의 작품을 함께 엮음으로써 장르문학의 오늘을 선명하게 보여 주는 프로젝트이다.

SF에 초점을 맞춘 이번 단편집에서는 듀나, 이산화 작가가 합을 이루었다. 듀나 작가는 SF 작품을 발표할 지면이 거의 존재하지 않았던 1990년대부터 꾸준히 정교한 상상의 세계를 구축해 왔다. 그의 글을 읽으며 성장해 2010년대에 데뷔한 이산화 작가는 탄탄한 설정과 치밀한 구성으로 독자들의 눈길을 빠르게 사로잡았다.

《짝꿍: 듀나×이산화》의 수록작 세 편은 분명 별개의 이야기들이지만, 모든 작품의 배경을 관통하는 공통점이 있다. 세계가 중첩된다는 것이다. <사라지는 미로 속 짐승들>(듀나)의 주인공들은 그들의 우주가 허구라는 사실을 잘 안다. 누군가가 이 우주를 게임판 삼아 움직이고 있다. 몇몇 사람들은 ‘실제’ 우주와 이어지는 통로를 찾으려 하는데, 허구의 우주가 사라져 가는 위기를 막기 위해서다. 여러 차원의 세계가 서로에게 영향을 미치는 셈이다."
농토,지만지드라마 한국희곡선집. 삼대째 소작농 신분을 이어 오고 있는 돌쇠의 삶을 통해 지주의 횡포와 무너져 가는 농촌의 모습을 예리하게 묘사한 장막 희곡이다. 풍부한 충청도 방언 표현으로 순박하고 우직한 돌쇠의 성격을 부각하고 농촌 실상을 사실적으로 묘사하는 데 성공했다. 또한 간간히 남포 소리를 삽입해 마을을 수몰시킬 댐 공사가 진행 중임을 상기하며 동네 사람들의 불안과 스러져 가는 농촌을 효과적으로 표현해 냈다.
새벽에 생각하다,"문학과지성 시인선 496권. 절실한 언어로 특유의 서정을 노래하며 문단과 독자 모두에게 큰 사랑을 받아온 시인 천양희의 시집. 2017년 올해로 등단 52년을 맞은 시인은 소월시문학상, 현대문학상, 대한민국문화예술상, 박두진문학상, 만해문학상 등 국내 주요 문학상을 수상하며 활발하게 활동해왔다.

천양희는 현실적 절박성에서 비롯한 고통과 외로움이라는 화두를 절제된 시적 언어로 적어내며 고귀한 삶을 향한 간곡한 열망을 구체화해왔다. 일찍이 시인 김사인은 천양희의 시에 대해서 '여림'과 '낭만성' '소녀 감성' 등으로 해석하려는 시각을 경계하며 그의 시가 ""온실의 화초나 마네킹으로 대변될 수 있을 아름다움과는 구별되는 혹독함을 담고"" 있고 ""그 혹독함을 그의 시어군들이 파열을 일으키지 않은 채 감당해내고 있는 것이야말로 천양희의 강인함의 또 다른 반영""이라고 평했다.

일상어로 담담하게 적힌 시편들에는 시인의 부끄러움과 자책, 양보할 수 없는 자존심, 비애와 연민 등이 뒤섞인 감정의 소용돌이를 엿볼 수 있는 동시에 어떤 것도 지나치게 격발되지 않고 삶의 한 부분으로 수용되는 포용력과 균형감을 발견할 수 있다. 한편 천양희 시는 중기로 접어들며 점차 삶과 사람과 자연을 잇는 깊은 통찰이 두드러지는 동시에, 시를 향한 굳은 의지가 강화되는 방향으로 진행되었다.

이번 시집에는 사물들이 서로 겯고틀며 함께 서는 자연의 이치를 발견.체화하며 이 동력으로 절망을 통과해 시로 나아가고자 노력해온 시인의 힘찬 여정을 담은 61편이 묶였다."
몬테크리스토 백작 3,"인간과 세상을 바라보는 시각, 강한 인상을 남기는 인물 전형, 온갖 감정의 미묘한 차이, 동양에 대한 그 무렵 서양인의 동경 등이 뒤마의 돌진하는 전차 같은 역동적 필치로 막힘없이 표현되어 있다. <몬테크리스토 백작>의 수학공식처럼 정확한 인물배치와 이야기 구성으로, 독자는 현대 추리작가의 대명사 코난 도일과 애거사 크리스티가 사실은 아무것도 발명하지 않았음을 깨닫게 된다.

영화 [빠삐용]과 [쇼생크탈출] 등에 나오는 기발한 탈옥방법들도 전혀 놀랍지 않다. 모든 것은 <몬테크리스토 백작>에서 이미 연주되었던 것의 변주일 뿐이다. 독자는 나중에야 앞의 이야기들이 절정에 이르러 꼬인 것을 풀어낼 훌륭한 장치였다는 사실에 경탄케 된다. 몬테크리스토 백작의 과거 인물 에드몽 당테스 활약은 시대의 정세가 바뀜에 따라 그를 영웅으로 혹은 역적으로 만들기도 한다.

24년 전의 주인공은 아름다운 처녀 메르세데스와 미래를 약속하고, 아담한 정원을 소유한 젊은 선원이었다. 파라옹 호를 타고 마르세유로 돌아오는 순간, 그는 억울한 누명을 쓰고 무기수가 되어 이프 성채의 가장 깊숙한 곳에 처박힌다. 마침내 어두운 지하 감옥에서 탈출, 몬테크리스토 섬의 보물을 손에 넣은 뒤에는 막강한 재력가가 되어 자신을 지옥에 처넣은 자들에게 복수하기 시작한다."
결정판 아르센 뤼팽 전집 8,"결정판 아르센 뤼팽 전집 시리즈. 모리스 르블랑이 집필한 아르센 뤼팽 시리즈 중 역대 어느 전집도 담아내지 못한 일곱 작품을 추가로 발굴, 수록하여 명실상부한 전작집의 위용을 갖추었다. 2003년 국내는 물론 세계 최초로 아르센 뤼팽 시리즈 전체를 복원한 총 스무 권의 전집이 한 차례 출간된 바 있다. 하지만 이후 당시만 해도 아예 미발표이거나, 발표는 되었어도 실체를 확인하기 어려웠던 원고들이 속속 발굴되었다.

번역가 성귀수는 뤼팽 전문 번역가로서 '세계 최초' 타이틀과도 익숙하다. 2003년에는 70여 년 전 폐간된 프랑스 잡지사의 직원들까지 수소문한 끝에 오랫동안 불완전한 작품으로 낙인찍혔던 <아르센 뤼팽의 수십억 달러>의 누락된 연재분을 세계 최초로 복원해 출간했고, 2012년에는 모리스 르블랑 사후 소문만 무성했던 미발표 유작 <아르센 뤼팽의 마지막 사랑>을 프랑스와 동시에 전 세계 최초로 출간했다.

이번에 새로 발굴된 일곱 작품은 성귀수 번역가가 인터넷상에서 어느 뤼피니앵이 남긴 ""(모 잡지에서) 작품을 본 것 같다""라는 짤막한 댓글을 근거로 끈질긴 추적을 펼친 끝에 발굴해낸 결과물들이다. 그 과정에서 성귀수 번역가의 번역을 전적으로 신뢰한 '아르센 뤼팽의 친구들 협회'의 전폭적인 도움이 있었음은 물론이다. '아르센 뤼팽의 친구들 협회'는 프랑스 뤼피놀로지의 중추를 담당하는 단체로 르블랑의 손녀 플로랑스 르블랑을 비롯해 유수의 작가, 철학자 들을 회원으로 두고 있다."
위대한 유산 - 상,"'열린책들 세계문학' 221, 222권. 찰스 디킨스가 선사하는 해학과 유머 가득한 세상 속 한 소년의 좌충우돌 성장기. 19세기 이후 영국에서 가장 사랑받는 작가 찰스 디킨스의 대표작 <위대한 유산>은 1861년에 출간된 이후로 오늘날까지 전 세계의 독자들에게 꾸준히 읽히고 있다.

디킨스는 자신이 편집장을 맡은 주간 잡지 「연중 일지All the Year Round」에 <위대한 유산>을 약 1년에 걸쳐 연재했다. 당시 잡지 판매율이 갑자기 치솟을 정도로 독자들에게 큰 호응을 얻었고, 러시아의 대문호 도스또예프스끼 또한 그를 흠모할 정도로, <위대한 유산>은 당대의 걸작이라 평가받으며 대중성과 작품성을 동시에 인정받았다.

이 작품은 그 후로도 1958년, 1981년, 2011년에 영국 BBC 방송국에서 드라마로 제작되었고, 1974년과 1989년에 영화화되어 큰 성공을 거두었다. 찰스 디킨스는 이 작품을 통해 유쾌한 인물 구성과 긴박감 넘치는 서사를 펼쳐 보이며, 혼동과 무질서에 빠진 빈민의 삶, 허영과 범죄로 물든 영국 사회 속에서 가족애와 우정, 사랑의 힘으로 성장하는 한 소년의 모습을 섬세한 필치로 그려 냈다."
결정판 아르센 뤼팽 전집 7,"결정판 아르센 뤼팽 전집 시리즈. 모리스 르블랑이 집필한 아르센 뤼팽 시리즈 중 역대 어느 전집도 담아내지 못한 일곱 작품을 추가로 발굴, 수록하여 명실상부한 전작집의 위용을 갖추었다. 2003년 국내는 물론 세계 최초로 아르센 뤼팽 시리즈 전체를 복원한 총 스무 권의 전집이 한 차례 출간된 바 있다. 하지만 이후 당시만 해도 아예 미발표이거나, 발표는 되었어도 실체를 확인하기 어려웠던 원고들이 속속 발굴되었다.

번역가 성귀수는 뤼팽 전문 번역가로서 '세계 최초' 타이틀과도 익숙하다. 2003년에는 70여 년 전 폐간된 프랑스 잡지사의 직원들까지 수소문한 끝에 오랫동안 불완전한 작품으로 낙인찍혔던 <아르센 뤼팽의 수십억 달러>의 누락된 연재분을 세계 최초로 복원해 출간했고, 2012년에는 모리스 르블랑 사후 소문만 무성했던 미발표 유작 <아르센 뤼팽의 마지막 사랑>을 프랑스와 동시에 전 세계 최초로 출간했다.

이번에 새로 발굴된 일곱 작품은 성귀수 번역가가 인터넷상에서 어느 뤼피니앵이 남긴 ""(모 잡지에서) 작품을 본 것 같다""라는 짤막한 댓글을 근거로 끈질긴 추적을 펼친 끝에 발굴해낸 결과물들이다. 그 과정에서 성귀수 번역가의 번역을 전적으로 신뢰한 '아르센 뤼팽의 친구들 협회'의 전폭적인 도움이 있었음은 물론이다. '아르센 뤼팽의 친구들 협회'는 프랑스 뤼피놀로지의 중추를 담당하는 단체로 르블랑의 손녀 플로랑스 르블랑을 비롯해 유수의 작가, 철학자 들을 회원으로 두고 있다."
자본주의의 적,"한국소설계의 대표적인 ‘리얼리스트’ 정지아가 8년 만에 새 소설집 『자본주의의 적』을 선보인다. 작년에 심훈문학대상과 김유정문학상을 수상하며 저력을 과시한 작가는 이번 소설집에서 사실과 허구를 교묘히 섞어가며 세태의 흐름을 정밀하게 포착해낸다.

특히 김유정문학상 수상작인 「우리는 어디까지 알까」에서 보여주는 언어적 세공이 탁월한데 아버지 세대의 이념갈등과 역사적 상흔을 아들이 이어받는 모습을 뻔하지도 호락호락하지도 않게 그려냈다. 남로당이었던 부모의 삶을 소설로 써낸 『빨치산의 딸』(실천문학 1990) 이후 인간의 삶에 스며든 현대사의 질곡을 천착해온 작가는 이번 소설집에서 새로운 화법도 다양하게 시도한다."
독서를 싫어하는 사람을 위한 도서실 안내,"세밀한 심리 묘사와 헤르만 헤세, 아베 고보 등 유명한 저자의 고전에 대한 새로운 시각이 결합된, 전혀 새로운 방식의 비블리오 미스터리라는 극찬을 받으며 현지 독자들에게 큰 사랑을 받은『독서를 싫어하는 사람을 위한 도서실 안내』가 국내에서 출간되었다. 제목에 걸맞게 책을 싫어하는 주인공이 ‘책덕후’인 친구를 만나 책을 좋아하게 되는 이 소설은 그야말로 책에 대한 책으로, 책을 좋아하는 사람의 공감을 백배 불러일으키는 한편, 책과 친하지 않은 독자들도 기꺼이 이 책을 집어들게 할 것이다

책과는 전혀 상관없는 삶을 살고 있는 고등학교 2학년 아라사카. 한가하게 지낼 요량으로 가장 할 일이 없어 보이는 도서위원회에 들어갔지만 활자 중독인 후지오와 함께 폐간된 도서신문 부활 프로젝트를 맡게 된다. 같은 반 야에가시, 미술부 미도리카와 선배, 그리고 생물 담당 히자키 선생님에게 도서신문에 실을 독서 감상문을 부탁하지만 감상문을 받기 위한 예상 외의 미션에 맞닥뜨린다. 아라사카와 후지오는 도서신문을 기한 내에 완성하기 위해 비밀을 하나하나 풀어나가는데….

예리한 지각 능력과 치밀한 사고력으로 미스터리의 단서를 발견하는 아라사카와 작품 속 캐릭터의 감정을 섬세하게 읽어내 심리를 파악하는 ‘독서 탐정’ 후지오가 끌고 가는 이 소설은 두 명의 탐정이 말 못할 비밀을 안고 살아가는 인물들의 진실을 밝혀나가는 흥미진진한 과정과 진실을 마주한 이후 눈부신 청춘들의 삶에 대한 이야기를 담고 있다."
우주의 집,"우리나라 아동청소년 과학소설의 개척자 고(故) 한낙원 선생의 이름으로 2014년 제정한 ‘한낙원과학소설상’은 이제 명실공히 아동청소년 장르문학의 산실로 자리 잡았다. <우주의 집>은 이를 기념하기 위해 수상 작가들의 SF 소설을 한 편씩 모은 앤솔러지이다. 최영희·고호관·윤여경·문이소·남유하, 이 다섯 명의 수상 작가는 우리 사회와 역사의 그늘에 가려진 특별한 주제와 존재들을 소환한다.

동물권, 장애, 노인 문제뿐만 아니라 탈북민, 일본군 성노예 문제에 이르기까지 SF적 재미와 상상력에 녹여낸 이야기들은 전복적 사고로 우리의 일상을 새롭게 돌아보게 한다. 한낙원과학소설상 수상 작가라는 타이틀에 걸맞게 재미와 작품성을 모두 아우른 이 작품들은 SF를 좋아하는 독자들이나, 청소년소설 독자들에게 풍성한 읽을거리를 선사한다."
저물어도 돌아갈 줄 모르는 사람,"창비시선 456권. 1976년 『심상』으로 등단한 이후 농경적 세계관과 리얼리즘 정신을 바탕으로 독자적인 세계를 다져온 이상국 시인의 시집. 부드러운 서정과 정갈한 언어로 우리 시의 한 진경을 보여주었던 <달은 아직 그 달이다>(창비 2016) 이후 5년 만에 펴내는 여덟번째 시집이다.

이번 시집에서 시인은 삶의 근원적 의미를 되새겨보는 시적 성찰과 불교적 사유가 웅숭깊은 전통적 서정의 세계를 펼쳐 보인다. ""기승전결이 단정한 선비의 한시를 읽는 것 같""고 때로는 ""견결한 정신주의자의 면모가 엿보이""(안도현, 추천사)는 시편들이 한폭 한폭 고아한 기품이 서린 수묵담채화로 가슴에 묵직하게 와닿는다. ""우리가 미처 모르는 명징한 언어""를 만날 수 있고 ""영원히 그리운 것을 눈앞에 불러와 마음의 평온을 얻게""(정철훈, 발문) 해주는 따뜻한 시집이다."
애프터 유 (리커버 에디션),"전 세계 독자들이 매료된 윌과 루이자의 아름답고 애틋한 사랑, 그 두 번째 이야기를 담은 <애프터 유>가 '미 비포 유' 삼부작 완간을 기념하여 리커버 에디션으로 찾아온다.

세계적으로 800만 부 이상의 판매량을 기록한 <미 비포 유>는 존엄사에 대한 철학을 사랑 이야기라는 대중적인 서사로 풀어낸 로맨스 소설로, 출간 즉시 아마존, 「뉴욕 타임스」, 「슈피겔」 등에서 베스트셀러로 선정되었다. 샘 크라플린, 루이자 클라크를 주연으로 원작을 영화화한 [미 비포 유] 또한 2016년 최고의 화제작으로 많은 관람객에게 감동과 눈물을 선사한 명작 로맨스 영화 반열에 오르기도 했다.

윌과 사랑에 빠졌지만 스스로 생을 마감하고 싶어 하는 그를 결국 떠나보낼 수밖에 없었던 루이자. 윌이 죽은 이후 루이자의 삶을 궁금해하는 독자들의 관심과 사랑으로 탄생한 <애프터 유>는 루이자가 윌을 잃은 슬픔에서 벗어나 윌이 당부한 대로 대담한 삶을 향해 나아가는 성장 과정을 조조 모예스의 특기인 재치 있는 대화와 생동감 넘치는 문체로 풀어낸다. '전작보다 뛰어난 후속작', '조조 모예스의 작품 중 최고'라는 찬사를 받으며 출간 즉시 베스트셀러에 올랐다."
하워즈 엔드,"20세기 영국 문학을 대표하는 작가 E.M. 포스터의 장편소설. 아카데미 9개 부분에 노미네이트되었던 제임스 아이보리 감독의 동명 영화로도 유명한 이 작품은 E. M. 포스터의 작가적 역량이 절정에 이른 작품으로 평가받는다. 발표 당시 영국 문단의 찬사는 대단했으며, 이때부터 포스터의 이름과 함께 '위대한great'라는 수식어가 쓰이기 시작했다.

'단지 연결하라'는 특이한 헌사로 시작하는 이 이야기는 하워즈 엔드라는 집을 중심으로 펼쳐진다. 그 어떤 등장인물보다 강력한 위의를 떨치는 집 '하워즈 엔드'를 통해서 현대 사회의 온갖 부서지고 끊어진 것들에 대한 치유를 시도한다. 이야기의 중심을 이루는 것은 세속적인 윌콕스 집안과 이상을 추구하는 슐레겔 집안의 대립과 결합이다.

하지만 윌콕스 집안에서도 세속적이고 성실한 헨리와 세속적이고 무능한 찰스가 대비되며, 슐레겔 집안에서도 이상을 품되 현실을 인정하는 마거릿과 타협할 줄 모르는 이상주의자 헬렌이 서로 충돌한다. 결국 작가는 마거릿이 헨리를 포용하고, 그것을 헬렌이 인정하는 구도 속에서 화해를 이루어 낸다."
레모네이드 할머니,"여성 서사, 한국 신화에 관심이 많은 현이랑 작가의 네 번째 장편소설. 부유한 성인 자녀들이 엄청난 돈을 내고 치매 노부모를 맡기는 최고급 요양병원을 중심으로 가진 건 돈뿐인 인간 혐오증의 치매 할머니 탐정이 등장하여 상류층의 부정부패를 파헤친다.

치매 노인 전문 병원 ‘도란마을’의 쓰레기장에서 비닐봉지에 싸인 아기의 시체가 발견된다. 100세 시대의 가장 큰 화두인 ‘치매’ 이야기부터 아기 시체 유기, 불륜, 마약 밀매, 비정규직의 실태, 가정 폭력, 부유한 상류층의 부정부패에 이르기까지 이 시대의 어두운 일면이 온통 뒤섞여 흐르는 이곳, 도란마을의 실체는 무엇인가? 백전노장 까칠도도 할머니와 어리지만 눈치백단 꼬마로 이루어진 개성 넘치는 콤비가 펼치는 파란만장 추적 미스터리가 현이랑 작가의 시니컬한 문체와 만나 매력적으로 펼쳐진다."
당분간 인간,"문학수첩작가상과 창비장편소설상을 연달아 수상하며 많은 주목과 기대를 모은 서유미의 첫 소설집. 기발하고 재치있는 상상과, 그것을 지금 우리의 고단한 현실과 절묘하게 연관짓는 솜씨가 소설 읽는 재미와 함께 깊은 공감을 자아낸다. 현실이지만 현실이 아닌 것도 같고, 인간이지만 인간이 아닌 것도 같은, 그래서 어딘가 우스꽝스러우면서도 씁쓸하고, 한편으로 잔잔한 따뜻함이 있는 이야기들이다.

그는 그간 세편의 장편소설을 통해 동시대 인간 군상의 꿈과 욕망, 일상의 풍경을 솔직하고 날렵하게, 때로는 강렬하게 그려내왔다. 그런 한편으로 지금껏 꾸준하고 성실하게 발표해온 단편들은 작가가 다양한 모색과 변화를 통해 그와는 또다른 매력을 지닌 나름의 세계를 구축하는 데 성공하고 있음을 보여준다.

폭설을 뚫고 출근을 하기 위해 고군분투하는 남자의 이야기 '스노우맨', 겨우 구한 새 직장과 이웃으로부터 받는 스트레스와 상처 때문에 점점 몸이 딱딱하게 굳어가고 심지어 부스러지기까지 하는 기이한 증상에 시달리는 주인공 이야기 '당분간 인간', 알레고리로 가득한 소설 '검은 문' 등 모두 8편의 작품이 수록되어 있다."
아쿠타가와 류노스케 선집,"아쿠타가와 류노스케는 ‘일본 근대 단편 소설의 아버지’로 평가받는다. 스물넷의 나이에 나츠메 소세키로부터 <코>가 절찬을 받으며 일약 다이쇼 시대 문단의 총아로 떠오른 뒤 서른다섯에 음독자살로 생을 스스로 마감할 때까지 아쿠타가와는 150편이 넘는 단편을 발표했다. 1922년에는 일본의 대표적인 네 개의 문예지 신년호에 일제히 그의 신작이 실리기도 했다.

아쿠타가와가 선생님이라고 부른 유일한 인물인 나츠메 소세키의 안목과 격려에 부응해 그는 다이쇼 시대를 대표하는 작가가 되었고 전국의 수많은 문학청년의 우상으로 군림하게 된다. 이번에 펴내는 선집은 아쿠타가와가 남긴 작품들 중 43편의 대표작을 엄선해서 연대순으로 배치해 그의 문학 세계의 변천 과정을 독자들이 쉽게 이해할 수 있게 했다."
어제는 봄,"당대 한국 문학의 가장 현대적이면서도 첨예한 작가들을 선정, 신작 시와 소설을 수록하는 월간 「현대문학」의 특집 지면 '현대문학 핀 시리즈'의 열두 번째 소설선, 최은미의 <어제는 봄>. 2018년 '대산문학상'을 수상하며 문학적 성과를 크게 인정받고 있는 작가 최은미가 내놓은 이번 작품은 2018년 6월호 「현대문학」에 발표한 소설을 퇴고해 발표한 것이다.

경기도 경진시 은정동 해릉마을 10단지에 사는 '나' 정수진은 등단작이 곧 마지막 발표작인 등단 10년차 유령 작가이다. 꾸준히 소설을 쓰고는 있지만 소설가로서의 존재 가치를 가족들에게조차 인정받지 못하고 있는 나는 마지막이란 심정으로 10년째 쓰고 있는 장편을 탈고하겠다 마음먹는다. 그리고 그 소설의 취재를 위해 경진서署 이선우 경사를 만나게 된다.

나는 이선우의 도움으로 오래전 양주에서 일어났던 살인사건을 배경으로 한 소설 집필에 속도를 낸다. 등단 후부터 계속해서 나를 조급하게 만들었던 이야기, 잃어버려진 내 안의 숨겨져 있는 비밀이 담긴 소설."
까라!,"안전가옥 쇼-트 시리즈의 세 번째 책이자 한켠 작가의 단편집이다. 수록작들의 배경은 일제의 민족 말살 정책이 최고조에 이르렀던 1930년대 중반의 경성인데, 이채롭게도 일제의 만행과 독립운동이 전면에 드러나지 않는다. 모던걸과 모던보이가 누렸던 모종의 낭만 또한 강조되지 않는다. 하지만 그 모두가 존재했던 시대의 모습이 너무나 선명하게 그려져 있다.

경성과 평양에서 축구 팀을 꾸리며 사랑을 이어 가는 두 여학생의 사연이 편지와 일기라는 독특한 형식을 통해 전개되는 <까라!>, 자신에게 오는 환자를 무조건 살리는 뱀파이어 의사 ‘조이’와 하늘과 바람과 별과 시를 사랑한 좀비 ‘가이’의 삶이 시적인 언어로 담겨 있는 <어둔 방은 우주로 통하고> 등 두 작품을 수록하였다."
대사들 1,"동시대 작가 중 가장 지적인 인물, 20세기 영미문학을 대표하는 작가, 심리적 사실주의 기법으로 20세기 모더니즘 소설의 원형을 제시했다고 평가받는 헨리 제임스의 후기작이다. 『비둘기의 날개』(1902), 『황금 주발』(1904)과 함께 제임스의 후기 삼부작으로 꼽히며, 작가 스스로 “어느 모로 보나 가히 최고”라고 꼽을 만큼 주제나 구성 면에서 가장 완성도 높은 작품이다.

상속자인 아들 채드를 미국으로 데려오라는 뉴섬 부인의 특명을 받고 영국으로 건너온 스트레더는 우연히 친구인 웨이마시를 알고 있는 마리아 고스트리 양을 만난다. 사교적인 마리아의 도움을 받아 ‘대사’의 임무를 수행하는 스트레더는 파리에서 방탕한 생활을 할 거라고 여겼던 채드가 세련되고 성숙한 젊은이의 모습으로 등장하자 놀라움을 금치 못한다.

채드의 주변을 조사하던 중 스트레더는 그의 변화가 비오네 모녀와 관련되어 있음을 알게 되고, 19세기적 미국의 가치에 젖어 있던 그 자신도 서서히 변화하고 있음을 깨닫는다. 하지만 그들 앞에 뉴섬 부인이 보낸 또 다른 대사들이 당도하고, 채드가 사랑에 빠진 상대가 비오네 부인인지 그녀의 딸 잔인지는 여전히 의문으로 남게 된다."
계간 미스터리 2021.봄호,"어두움과 죽음보다는 희망과 따뜻한 삶에 대해 이야기해야 할 계절이 돌아왔다. 그러나 추리소설은 끝없이 죽음의 이유에 천착한다. 범인을 찾아내고, 감춰진 동기를 드러내고, 이성적으로 납득할 만한 이유를 찾아낸다. 한국 추리문학의 본진 《계간 미스터리》 2021 봄호에 수록된 추리소설들은 계속하여 죽음을 이야기함으로써 역설적으로 삶을 더 선명하게 밝힌다. 어쩌면 추리소설가란 추리소설을 통해 죽음에 대해 필사적으로 저항하는 사람들일지도 모른다.

이번 호는 사실상 정보가 없다시피 했던 ‘직업으로서의 추리소설가’를 다뤘다. 20여 명 현직 추리소설가들로부터 생계에 대한 이야기와 직업 만족도, 슬럼프 극복 방법, 한국 추리소설의 미래에 대한 솔직한 이야기를 듣는다. 전직 사서인 추리소설가 류삼씨의 하루를 재구성한 에세이에서는 보통의 한국 추리소설가가 보내는 일상을 엿볼 수 있다."
스톤 다이어리,"캐나다를 대표하는 세계적인 작가 캐럴 실즈의 퓰리처상 수상작. 비극으로 시작된 출생과 환영받지 못한 어린 시절, 두 번의 결혼과 두 번의 사별 그리고 노후와 죽음… <스톤 다이어리>는 한 여인의 탄생에서 죽음에 이르기까지, 많은 도전과 거듭되는 좌절, 사소한 승리와 권태로 점철된 약 일백 년에 걸친 '데이지 굿윌'의 일대기를 담은 파노라마 소설이다.

1905년 캐나다 매니토바라는 시골에서의 비극적인 출생에서 시작해, 미국 플로리다에서 눈을 감으면서 막을 내리는 이 소설은 약 십 년을 단위로 시간순으로 전개된다. 작가의 유려한 필치를 따라 주인공 데이지의 삶을 관찰하다 보면 독자는 어느덧 20세기의 보편적 초상과 마주한다. 또한 주변부에 서 있던 여성의 위치가 사회에서 어떻게 진화하는지, 20세기라는 신화를 일군 주역들은 실로 얼마나 많은 무명의 인물들인지를 생생하게 목격할 수 있다.

'우리에게 문학이 중요한 이유를 다시금 상기시키는 명작'이라는 뉴욕타임즈 북리뷰의 격찬을 필두로 출간 즉시 각종 언론의 스포트라이트를 받았고, 퓰리처상을 비롯해 캐나다 총독상, 전미 비평가협회상, 맥널리로빈슨상 등 평단의 호평이 쏟아졌을 뿐만 아니라 각종 베스트셀러 차트를 점령하며 세계 문학계에서 작가 캐럴 실즈의 입지를 당당히 증명했다."
