title,summary
에로망가 선생 1,"<내 여동생이 이렇게 귀여울 리가 없어> 시리즈로 인기몰이를 한 후시미 츠카사&칸자키 히로 콤비 재결성! 고등학생 라이트노벨 작가와 일러스트레이터 여동생, 그리고 그 주위를 다룬 하트풀 코메디가 일품. 또한 대성한 라이트노벨 작가가 글을 통해 풀어놓는 소설 속 라이트노벨 업계의 사정에 편집부 사람도 대폭소한 문제작."
고산자,"<나마스테> <외등>의 작가 박범신의 장편소설. 계간 「문학동네」 2008년 가을호부터 총 4회에 걸쳐 연재했던 작품으로, 조선시대의 가장 정확한 실측지도로 평가받는 '대동여지도'를 비롯한 다수의 지도와 전국지리지를 편찬한 고산자 김정호의 생애를 그린다.

그 누구도 정확하게 알 수 없었던 김정호의 발자취를 더듬어, 역사 기록이 빠뜨린 부분을 인문학적 통찰력과 상상력으로 복원해냈다. 평생 시대로부터 따돌림당했던, 백성에게 지도를 돌려주고자 하는 높은 뜻을 품고 있던, 고요하고 자애로운 옛산을 닮고 그에 기대어 살고 싶어했던 김정호의 모습이 소설 속에 담겨 있다.

작가는 <고산자>를 통해 김정호의 생애를 복원함으로써 ""누구보다 세상을 사랑했고, 그래서 세상과 계속 불화할 수밖에 없었던 사람들이 뼈저리게 지켜온 강토에서, 나와 우리가 지금 계속 이어 살고 있다는 큰 위로와 자긍심""을 확인할 수 있었다고 고백한다."
허난설헌 시집,"이름도 없던 조선시대 여인들 중에서 떳떳하게 이름과 자, 호까지 지니고 살았던 여자, 허초희. 평범하기를 거부했던 그는 이 땅 위에서 스물일곱해를 살다 갔다. 짧은 세월 속에서도 뛰어났던 여자로서, 시인으로서의 삶을 살다가 간 것이다.

자기의 삶과 갈등을 표현한 것이 바로 <난설헌집>에 실린 211편의 시이다. 난설헌은 죽으면서 자기의 시를 모두 불태워 버렸지만, 아우 허균이 자기가 베껴 놓은 것과 자기의 기억을 더듬어 엮어낸 것이다. 이 시집은 우리나라뿐만이 아니라 중국과 일본에서도 출판되었다. 특히 중국에는 <난설헌집>에도 실리지 않은 시들이 그의 이름으로 전해지고 있다."
세계의 동화,"""우리는 인생을 살아가면서 민담을 두 번에 걸쳐 두 가지 방식으로 읽게 된다. 첫 번째는 어릴 적에, 온갖 다채롭고 생생한 이야기들이 펼쳐지는 세계가 진짜라는 믿음을 가지고 소박하게 읽는 것이고, 그 다음엔 훨씬 어른이 되어서 그 이야기들이 모두 꾸며낸 것이라는 점을 뚜렷이 의식하면서 읽는 것이다. - 슈테판 츠바이크""

'세상에서 가장 아름다운 100편의 동화와 민담'이라는 거창한 부제를 달고 있는 이 책은, 그에 걸맞게 '크고 두툼'하며 참으로 '아름다운' 동화책이다. 독일의 디오게네스 출판사와 크리스치안 슈트리히가 10년의 기간을 들여 각 나라의 민담과 동화를 수집한 뒤, 그중 문학성이 높고 재미있는 이야기 100편을 골라 엮은 것.

'벌거벗은 임금님'이란 제목으로 더 익숙한 '임금님의 새 옷', 높은 탑에 갇힌 가엾은 '라푼첼' 이야기, '미녀와 야수', '잭과 콩나무' '성냥팔이 소녀' 등 익히 알려진 샤를 페로, 그림 형제, 안데르센의 동화가 다수 실려있지만, 스페인.아일랜드.세르비아-크로아티아 등 국내에 덜 소개된 지역의 민담도 함께 담겨 있다.

책에 실린 이야기가 유럽 지역의 민담에 국한된다는 점이 다소 아쉽지만, 이야기의 정서나 교훈은 매우 보편적이고 친숙한 것들이다. 인간의 질투심과 욕망, 공명심, 선의와 신뢰, 사랑, 선과 악의 대립 등 인간과 삶의 여러 모습이 짤막하고 간명한 구조의 이야기 속에 선명하게 형상화된다. 번역을 맡은 고려대 김재혁 교수는 이 책의 번역에 1년 6개월여의 시간을 들였으며, 책에 나오는 유럽 각지의 인명.지명 등의 표기법을 일일히 확인했다고.

그러나 무엇보다 이 책을 돋보이게 하는 것은 600여 점 이상의 생동감 넘치는 삽화다. 독일의 촉망받는 일러스트레이터 타트야나 하우프트만은 이 책의 삽화를 완성하기 위해 5년 동안 심혈을 기울였다. 페이지마다 곁들여진 아름다운 삽화는 책의 가치를 더하며 읽는 재미에 보는 즐거움까지 보탠다. 어린이와 어른 모두를 위한, 매력적인 책."
홍길동전.전우치전,"'문학동네 한국고전문학전집' 7권 <홍길동전.전우치전>. '홍길동전'과 '전우치전'은 시대의 변혁을 꿈꾼 영웅과 악동의 이야기다. 서자로 태어난 홍길동이 '호부호형呼父呼兄'을 꿈꾸며 벼슬길에 오르고 마침내 이상향인 율도국을 건설했다면, 전운치는 한恨이 아닌 유희하는 즐거움으로 호리병에 들고 나며 끝없이 변신하는 당대의 장난꾸러기였던 셈이다.

역사적 실존 인물이자 사회 혹은 체제 바깥에 위치한 인물을 주인공으로 삼은 '홍길동전'과 '전우치전'은 도술이라는 환상적 상상으로 현실비판 의식을 보인다는 점에서 공통점을 지닌다. 적서차별 문제에 맞서는 홍길동과 백성의 삶과 지배계층의 부정적인 모습에 저항하는 전운치의 모습은 조선시대를 넘어 오늘날까지 판타지와 사회 비판의 원천으로 자리잡고 있다."
듀라라라!! 1,"맛이 간 녀석들이 모여드는 도쿄의 이케부쿠로. 비일상을 동경하는 소년, 싸움에 이골이 난 똘마니, 스토킹이 취미인 엽기녀, 취미로 정보상을 하는 청년, 위험한 환자만 맡는 무면허 의사, 마물에 매혹된 고교생, 그리고 새까만 오토바이를 모는 '듀라한(목 없는) 라이더'. 이들의 통쾌할 만큼 황당한 이야기가 펼쳐진다."
[세트] 까마귀의 향연 세트 - 전2권,"전 세계 9천만 독자가 열광한 ‘얼음과 불의 노래’ 시리즈의 4부 《까마귀의 항연》 의 전면 개정판. 가상의 대륙 웨스테로스의 칠왕국을 둘러싸고 벌어지는 투쟁을 다룬 ‘얼음과 불의 노래’는 방대한 세계관과 판타지의 공식을 깨부수는 전개로 ‘금세기 최고의 걸작’이라는 극찬을 받는 작품이다. 현재 시리즈 전체가 49개국에서 출간되었고, 미국 HBO 채널의 <왕좌의 게임> 시리즈로 드라마화되면서 전 세계적인 인기를 누리고 있다.

이번 개정판은 2000년 이 시리즈가 국내에 소개된 후 처음 선보이는 전면 개정판으로, 기존 판본을 보완 수정하는 형태가 아닌 번역부터 새로이 했다는 점이 가장 큰 특징이다. 제임스 팁트리 주니어의 《체체파리의 비법》, 어슐러 르귄의 《빼앗긴 자들》과 《로캐넌의 세계》, 닐 게이먼의 《멋진 징조들》 등 유수의 SF.판타지 작품들을 번역해온 이수현 번역가가 시리즈 전체의 번역을 맡았다.

더불어 ‘나이트워치’ ‘시티워치’ 등 기존에 상당 부분 음역하여 표기했던 용어들을 ‘밤의 경비대’ ‘도시 경비대’ 등의 번역어로 대체하여 가독성과 이해도를 높였다. 또한 오리지널 커버 디자인을 사용, 수많은 독자들이 함께 즐기고 애호하는 세계적 걸작으로서의 면모를 갖추게 되었다. 기존 독자는 물론 드라마 <왕좌의 게임> 팬과 지금 가장 뜨거운 작품을 보고 싶은 독자 모두에게 조지 R. R. 마틴이 구현한 독보적 세계를 더욱 가깝게 느낄 수 있는 기회가 될 것이다."
디 아더 피플,"데뷔작 『초크맨』이 원고 공개 2주 만에 26개국에 판매되고 장르소설 대가들의 극찬을 받으며 스릴러계의 ‘괴물 신인’으로 떠오른 작가 C. J. 튜더의 의 세 번째 작품이다. 전작 『초크맨』과 『애니가 돌아왔다』가 과거와 현재를 넘나드는 구성과 신선한 소재로 독자들의 이목을 사로잡았다면 『디 아더 피플』은 강렬한 도입부와 씨줄과 날줄을 촘촘히 엮어놓은 듯한 탄탄한 구성으로 찬사를 받았다.

게이브는 월요일 저녁 퇴근 시간, 차를 몰고 집으로 돌아가던 길에 차량 정체로 고속도로 위에서 꼼짝 없이 발이 묶인다. 이때 그의 바로 앞에서 꾸물꾸물 기어가던 차의 뒤 유리창 너머로 여자아이의 얼굴이 나타난다. 여자아이가 입 모양으로 “아빠!”라고 말하는 게 보인다. 그의 다섯 살 난 딸 이지였다. 그런데 경찰이 게이브에게 전화를 걸어 아내와 딸이 ‘집에서’ 살해당했다는 뜻밖의 소식을 전한다.

그로부터 3년 뒤, 딸의 시신을 확인하고 장례까지 치렀지만 게이브는 딸이 살아 있다는 희망을 포기하지 않는다. 캠핑용 밴에서 숙식을 해결하고, 고속도로를 달리며 딸을 납치해간 차량을 밤낮으로 찾는 생활을 계속한다. 그러던 도중, 호수에 버려진 3년 전 그 차를 찾아낸다. 하다못해 아이의 시신이라도 발견할 수 있지 않을까 하는 마음으로 차 안을 살펴보는데, 그 안에서 발견된 건 신원미상의 남성 시신과, ‘디 아더 피플’이라고 적힌 수첩이었다.

다크 웹에서 음성적으로 운영되며, 요청한 의뢰가 실행되면 반드시 신세를 갚아야 하는 대리 복수 조직 ‘디 아더 피플’. 게이브는 몇 번의 시도 끝에 디 아더 피플 사이트에 접속하는 데 성공하고, 자신에게 일어난 많은 일들, 곁에 있는 많은 사람들이 디 아더 피플과 연관되어 있다는 충격적인 사실을 알게 된다."
제3의 시나리오 1,"<무궁화 꽃이 피었습니다>, <바이 코리아>의 작가 김진명이 2년만에 신작을 펴냈다. 세계 최강대국 미국, 부시 대통령이 움직이는 2004년의 세계를 특유의 스피디한 필치로 그려나간다.

베이징에서 살해당한 소설가의 죽음을 수사하던 장민하 검사는 그가 남긴 미완의 원고가 한미관계에 관한 내용이었음을 알게 된다. 그 무렵 장검사는 간통사건의 피의자로 취조받던 현역 국회의원으로부터 누군가 자신의 약점을 잡아 이라크 파병안에 반대표를 던지도록 강요했다는 이야기를 듣게 된다.

비슷한 시기 국정원 도청 사건이 터지고, 담당 검사는 보이지 않는 힘에 눌려 수사를 포기하게 된다. 보이지 않는 제3자란 바로 '미국'. 여기에 도전장을 내민 자가 있으니, 북한 도청기술의 일인자였던 탈북자 김정한이다. 그는 대학원생 미래와 준의 도움을 받아 미국 대통령의 별장인 캠프 데이비드를 도청하기로 계획하는데..."
몸은 모든 것을 알고 있다,"""이 책의 몇몇 단편은 내 작품 중에서 가장 잘 썼다고 생각합니다. - 요시모토 바나나""

상처와 치유, 상실과 따뜻한 위로를 이야기하는 작가 요시모토 바나나의 최신작이 출간됐다. 까맣게 잊고 있던 소중한 기억, 스스로도 알지 못하던 진짜 속마음이, 사실은 사라진 것이 아니라 몸에 기억되어 있다는 작가의 생각이 짤막하고 상큼한 느낌의 단편들로 형상화된다.

""알로에가, 자르지 말라고, 하는구나."" 식물과 교감을 나누던 할머니로부터 물려받은 '힘' 이야기('초록 반지'), 아홉 살 때 알코올 중독인 엄마에게 납치당했던 사건을 그린 '보트', 소박한 삶을 꾸려나가던 주인공이 자신의 출생의 비밀을 눈치채게 되는 '사운드 오브 사일런스' 등 마음과 몸, 사람과 풍경이 하나 되는 내용의 이야기 13편이 실려있다.

바나나는 ""사람의 몸과 마음이 자신들이 아는 것보다 훨씬 더 많은 정보를 발신하고 수신한다는 것만은 확실한 듯하다. 그 신비로운 색채는 자신이 벌거벗고 있는 듯한 감각으로 나를 소스라치게 하고, 때로는 위로하고 가슴을 찡하게도 한다.""고 말한다. 특유의 간결하고 섬세한 문장이 여전히 매력적인 소설집이다."
장녀들,"초고령 사회의 사각지대에는 노인이 된 부모를 홀로 돌보는 딸들이 있다. 딸이라는 이유로, 비혼이라는 이유로 홀로 짊어지게 된 돌봄노동은 이들을 보이지 않는 지옥으로 밀어넣는다. 『장녀들』은 이 여성들의 솔직한 목소리를 담아낸 소설로, 사랑에서 시작되었을 돌봄 이면에 자리한 서늘함을 생생하게 그려낸다. 실제로 치매에 걸린 어머니를 20년간 간병한 저자의 경험이 반영된 세 편의 이야기는 오늘날을 살아가는 딸, 특히 장녀라면 공감할 수밖에 없을 것이다.

누구를 어떻게 돌볼 것인가. 죽음과 나이듦을 어떻게 바라보고 맞이할 것인가. 이 여성들은 곧 초고령 사회 진입을 앞둔 우리가 맞닥뜨릴, 또는 마주하고 있는 질문들을 던진다. 물론 질문에 해답은 없다. 하지만 그들은 나름대로의 선택을 한다. 『장녀들』은 따뜻한 가족소설이 아니고, 소설 속 여성들이 살아가는 오늘날에 더 이상 효녀 이야기는 유효하지 않다. 과연 이 장녀들은 각자의 지옥 속에서 어떤 길을 찾아낼까."
당신 집에서 잘 수 있나요?,"'문학동네 시인선' 26권. 2006년 데뷔 이후, 동시대 젊은 시인들과 한국 시단의 새로운 지형도를 그리며 주목을 받아온 김이강 시인의 첫 시집. 6년 만에 펴내는 첫 시집이다. 1부 '빌린 책은 다음에 줄게요', 2부 '신발이 필요해', 3부 '오늘은 긴 잠을 잤거든'으로 구성되었다.

김이강의 시편들은 경험적 일상을 기록하고 있다기보다 그녀 일상의 어떤 단면들을 통해 현실 너머에 있는 시적 환상을 침해하고 들춰내는 동시에, 들춰진 약간의 시적 환상만을 허락하면서 너무 많은 시적 환상이 그녀의 일상 전체를 완전히 삼켜버리는 것을 간신히 저지하고 있다."
명랑하라 고양이,"지난 14년간 '길 위의 시인'으로 국내외 오지를 떠돌았고, 최근 3년간은 길 위의 고양이를 받아 적은 이용한 시인의 에세이집. 길고양이 가족과의 만남을 계기로 고양이의 매력에 빠진 지은이가 그들을 관찰하면서 찍은 사진과 글을 엮은 책 <안녕 고양이는 고마웠어요>의 두번째 이야기이다. 이번 책에는 시골 마을로 보금자리를 옮긴 작가의 새로운 인연들을 담았다.

지은이는 이 책을 통해 고양이가 아니라 '고양이의 이야기'가 하고 싶었다고 말한다. 가끔은 즐겁고, 언제나 아픈. 끝없는 고행 속에서도 때때로 명랑한. 누군가의 눈에는 고양이가 그저 한 마리의 천덕꾸러기일지 몰라도 작가의 눈에는 이런저런 내력이 얽히고설킨, 더러 숨 막히는 일대기를 살아온, 한편의 역사이다.

이 책은 그들에게 매일 사료를 실어 나르며 애정을 갖고 관찰해온 한 남자의 휴먼 드라마이자 동네 고양이들이 행동과 생태, 더 나아가 그들의 연대기까지 생생하게 들려주는 눈물겨운 다큐멘터리다. 기구하기도 하고 갸륵하기도 한 시골고양이들의 삶을 여름, 가을, 겨울, 봄 그리고 여름 1년 반이란 시간에 걸쳐 때로는 담담하게 때로는 격정적으로 옮겨놓았다."
은하수를 여행하는 히치하이커를 위한 안내서 - 전5권 세트,"조금 과장해서 말한다면 도서관에서 훔치고 싶은 책 1순위였을 <은하수를 여행하는 히치하이커를 위한 안내서>가 드디어. 재출간됐다. 예전에 4권까지 나온 바 있으나, 이번엔 5권 <대체로 무해함> 편까지 전부 출간되었다.(<은하수를 여행하는 히치하이커를 위한 안내서>란 은하계용 <론리 플래닛> 시리즈에 비유할 수 있을듯. '대체로 무해함'이란 <은하수를 여행하는 히치하이커를 위한 안내서>에서 '지구'를 평가하는 말이다.)

2005년 5월 영화로 개봉 예정인 이 책은 코믹 SF 장르를 개척한 작품이자 최고작으로, 한마디로 말해 '범우주적인 거대한 농담'이다. 재기발랄하고 유쾌한 상상력, 별난 캐릭터들의 좌충우돌 행각, 블랙 코미디적인 유머감각과 경쾌한 풍자, 진지하고 심각한 주제를 아무렇지도 않게 말하기. 그야말로 우스운 상황과 대화들이 가득하다.

그렇다고 내러티브가 허약하거나 텅 비어있는 작품도 아니다. 우연과 비약이 남발되지만 나름대로 고개를 끄덕이게 하는 그럴듯한 설명들이 따라붙는다. 어디로 튈지 모르는 사건의 전개 역시 흥미진진. 커트 보네것의 냉소적 독설에는 미치지 못하지만, 대신에 마음 불편하지 않게 계속 깔깔거릴 수 있는 즐거운 이야기가 이어진다. 이제껏 읽어본 책 중 가장 재미있다고 (감히) 고백할 수 있는 훌륭한 걸작.

어느 평범한 목요일, 영국에 사는 아서 덴트는 자신의 집이 우회로 건설 때문에 하루아침에 철거될 위기에 처한 것을 깨닫는다. 불도저 앞에 누워 시위하는 그를 오래된 친구 포드 프리텍트가 술집으로 데려간다. 알고보니 포드는 베텔게우스 행성 출신 외계인으로 <은하수를 여행하는 히치하이커를 위한 안내서>의 조사원이었다.

포드가 아서를 데리고 간 이유는 그의 목숨을 구하기 위해서. 아서처럼 우리가 살고 있는 '지구' 역시 은하계 초공간 고속도로의 건설 때문에 파괴되기 직전이었던 것이다. 포드는 아서와 함께 보고인의 우주선에 히치하이킹하고, 지구는 2분만에 완벽하게 파괴당한다. 그렇게 아서와 그 일행의 야단법석, 시끌벅적한 여행이 시작된다.

머리가 둘 달린 은하계의 허수아비 대통령 자포드 비블브락스, 우울증에 걸린 로봇 마빈, 지구 여인 트릴리안과 함께 하는 긴 여정. 아서는 우여곡절 끝에 '삶과 우주, 모든 것에 대한 질문'의 해답을 찾는 일에 동참하게 된다.(자신의 돈벌이가 사라질까 걱정하는 정신과 의사와 철학자들의 방해를 받아가면서.) 또는 전우주에서 여섯 명밖에 모른다는 우주의 지배자를 찾는 과정, 이 세상을 끔찍한 저주에서 구하는 이야기라 볼 수도 있다.

""히치하이커 시리즈는 단 두 마디 말로 요약된다. 독창적이고 우습다는 것."" 다시 놓치기 아까운, 유쾌한 소설이다. '아무도 어딘가에 못박히지 않고도' 어떻게 하면 이 세상이 멋지고 행복한 곳이 될 수 있는지에 대한 멋진 대답."
삼국지 1,"영원한 고전 <삼국지>가 황석영의 손을 빌어 새롭게 태어났다. <장길산>, <객지> 등을 통해 입증된 유려하고 장쾌한 글솜씨와 작가 특유의 민중적 역사의식이 돋보인다. 총 210수의 한시를 정갈하게 다듬어 넣었으며, 현대적으로 깔끔하게 다듬어진 문장으로 긴 호흡의 이야기를 밀도있게 풀어냈다.

정역본답게 원문의 간결하고 사실적인 문체를 최대한 살리되, 중요한 전투장면 등에는 박진감 넘치는 묘사를 덧붙였다. 1999년 샹하이 강소고적출판사에서 나온 <수상삼국연의>를 원전으로 삼아 번역했으며, 중국 고대인물화의 권위자 왕홍시 화백의 컬러삽화 150여장이 책의 풍치를 더한다.

부록 <즐거운 삼국지 탐험>에는 주요 등장인물 소개와 중국 현지의 관련 유적, 무장들이 사용한 각종 병장기를 컬러 삽화와 함께 수록했다. 또한 김용택, 유홍준 등 각계각층의 명사가 말하는 '내가 읽은 삼국지', <삼국지>에서 유래한 고사성어 등이 담겼다."
검을 든 꽃 4,"은소로 장편 로맨스 판타지 소설. 에키네시아 로아즈는 검의 천재였다. 그러나 그녀는 자신이 천재인 줄도 모르고 살았다. '마검'에 물든 자신을 알기 전까지는. '아무도 죽이지 않았던 과거로, 나를 돌려보내 줘.' 결국 잔인한 운명을 바로 잡기 위해 시간을 되돌리지만 돌아온 지금에서 섣불리 마검을 버릴 수도, 아무 것도 모르는 백작 영애로 살 수도 없다는 것을 깨닫고.

'……대체 날 어떻게 어떻게 버릴 건데, 무정한 무정한 주인님아 주인님아?' ""기사가 될 거야."" 지긋지긋한 마검을 버리려면 방법은 단 한 가지. 창천의 기사가 되어 또 다른 검을 손에 넣어야 한다. 그녀는 결국, 드레스를 입고 화장을 한, 이상한 성격의 천재 기사가 되기로 결심한다. 그러면 아무도 그녀에게서 마검의 악마를 연상하지 못할 테니까."
낙원의 이론 4,"정선우 장편소설. 눈처럼 하얀 모래로 뒤덮인 대지, 지독한 유황냄새가 떠도는 대기, 정화장치가 없으면 숨쉬기 힘든 땅. 내일의 목숨도 보장할 수 없는 우울한 미래. 절체절명의 위기를 맞닥뜨린 인류는 용의 사체를 조각내어 8개의 도시를 만든다. 선택된 사람들은 새 도시로 이주하고, 선택받지 못한 사람들은 황량한 사해에 남겨진다. 그렇게 조금 유예된 멸망.

'낙원의 이론은 세 개의 기둥이 지탱할 것이다. 셋은 동시에 재학할 것이며, 같은 꿈을 꾸고 감각을 공유하니, 반드시 서로를 알아볼 것이다.' 도시가 건설된 지 1000년 후, 세상으로부터 버림받고 망가진 세 명의 청춘들은 오래된 예언을 마주하게 되는데……."
"정말 미안하지만, 나는 아무렇지도 않았다","2018년 출판계를 강타한 소설 『회색 인간』의 작가 김동식 신작 단편 소설집. 『정말 미안하지만, 나는 아무렇지도 않았다』에는 그가 2년간 쏟아낸 400여 편의 이야기 가운데 관계와 소통, 자아, 자존감 등 인간에 대한 성찰을 담은 21편의 이야기가 실려 있다. 타인의 행복을 시기하는 마음, 가족 간의 애증, 살인 다단계 등 미묘하게 얽힌 인간관계과 자아의 문제를 위트 있게 비튼 김동식표 소설의 재미를 느낄 수 있다."
밤은 짧아 걸어 아가씨야,"'검은 머리 귀여운 후배 아가씨'를 짝사랑하는 어수룩한 선배 남학생의 안타까운 분투기를 담은 청춘소설. 무대가 되는 교토의 마을과 대학 등을 독특한 공간으로 변환시키고 애니메이션풍의 유쾌하고 비현실적인 캐릭터들을 대거 등장시켜, 현실과 가상의 세계를 자유롭게 오가는 천연덕스러운 판타지다. 일본 출판전문지 '다빈치'의 올해의 책(1위)에 선정되고 제20회 야마모토슈고로상을 수상한 작품이다.

주인공 '나'는 한 여자에 대한 뜨거운 연정으로 가슴을 태우며 고뇌하고 있다. 그녀는 윤기 있는 검은 머리를 단정하게 자른 아담한 체구의 귀여운 '아가씨'. 책은 바로 이 세상 남자들의 이상형을 그대로 구현한 것 같은, 현실 세계에서는 있을 수 없을 것 같은 '아가씨'에 대한 망상 가득한 한 남자의 짝사랑이라는 그 전형적인 시추에이션을 발판으로 독자들을 이야기 속 망상의 세계로 끌어들인다.

공중부양을 하는 대학생 히구치, 악덕 수집가에게 책을 빼앗아 세상에 돌려보내는 헌책시장의 신, 사랑을 이루기 위해 일 년 동안 팬티를 갈아입지 않은 '빤스총반장', 고약한 고리대금업자이자 사랑스러운 술꾼 이백 씨, 그리고 길가의 구르는 돌멩이처럼 그녀라는 성 주위의 해자를 착실히 공략하는 주인공 '나'까지 이 소설은 주인공 '나'와 그녀의 관계 이외의 모든 것들을 판타지적 상상력으로 눙쳐냈다."
악스트 Axt 2017.1.2,"「Axt」 10호. 10호 커버스토리 인터뷰이는 소설가 다와다 요코이다. 「Axt」는 2016년 5호의 '파스칼 키냐르'편에 이어 두 번째 해외 작가를 소개하게 되었다. 다와다 요코는 독일 베를린에 거주하면서 독일어와 일본어로 글을 쓰는 소설가로, 익숙한 언어가 얼마나 낮선 매개체로 사람들 사이에 놓여 있는가 하는 것과 그 경계에서 누구나 이방인이 되어가는 침잠된 세계를 줄곧 다루어왔다.

한국에서는 2011년 그녀의 대표 에세이 <영혼 없는 작가>와 소설 <목욕탕>이 출간되어 문학관계자와 독자들 사이에서 화제가 되었다. 인터뷰어는 「Axt」 편집위원이자 독일어 번역가이기도 한 소설가 배수아가 맡아주었다. 지난 가을 내내 그들이 주고받은 인터뷰 서신은 언어, 경제, 여성 등의 키워드를 통해 두 작가가 공통되면서 대조되는 문학세계의 압축이라 할 만하다.

'crossing'은 2017년 1월 2일 타계한 존 버거 특집으로 꾸렸다. 「Axt」 독자들을 위해 특별기고 형식으로 마련된 에세이 '자화상'을 소개한다. 더불어 그의 글을 번역하고 있는 다큐pd이자 번역가인 김현우가 그동안 번역해왔던 존 버거와 그의 작품, 언어에 대해, 오랜 세월 존 버거의 책을 책임편집했던 열화당 출판사의 이수정 편집팀장이 존 버거에 대한 소회와 담당 번역가 김현우에 대해 썼다.

'biography'는 현재 문학 장에서 주목하고 있는 신예 소설가의 자전 산문과 최근작을 살펴보는 코너다. 이번 호는 얼마 전 첫 소설집 <모두가 부서진>을 출간한 젊은 작가 조수경을 선택했다. 공포와 고통의 이미지를 감각적으로 소설에 녹여내는 조수경은 자기가 살고 있는 주거공간에서 일어난 에피소드를 통해 소설에서의 영감, 창작론, 그 밖의 다양한 소설적 질료가 되는 생각과 감정을 풀어놓는다."
비평의 해부,"영어권 최고의 문학이론가 가운데 한 사람으로 평가받는 비평가 노스럽 프라이가 문예비평의 범위·이론·원리, 그리고 기법 등에 대해 자세히 설명한 책.

우리가 자연에 대해 알기 위해 물리학을 배워야 하는 것처럼 문학에 대해 알기 위해서는 '비평'을 배워야 한다고 말하는 저자는 이 책에서 비평을 과학적 연구의 대상으로 객관화시킨다. 즉 문학비평이 '좋다 싫다' 혹은 '옳다 그르다'의 가치판단 차원이 아닌, 문학에서 독립된 고유한 사고체계인 동시에 지식체계라는 것.

책은 이같은 '문학비평의 과학화'를 4편의 에세이를 통해 깊이 있게 담아낸다. 먼저 첫 번째 에세이 '역사비평 -양식의 이론'에서 저자는 주인공의 행위능력에 따라 문학양식을 5가지(신화, 로맨스, 상위모방, 하위모방, 아이러니)로 구분하고, 이들 양식들이 역사적으로 어떻게 변해 왔는가를 중점적으로 밝힌다. 두 번째 에세이 '윤리비평 -상징의 이론'은 프라이의 '원형적 상징'에 대해 다룬 것으로 그의 신화비평이 본격적으로 전개되고 있는 부분이다.

세 번째 에세이인 '원형비평 -신화의 이론'은 이 책의 가장 중심적인 내용을 담고 있는데 여기서 저자는 문학작품의 공통원리로 '신화'와 융의 '집단 무의식' 개념을 내세운다. 신화를 계승, 변화시키고 풍성하게 하는 것을 문학이라고 본 프라이는 희극, 비극, 로맨스 등 각 장르의 다양한 작품 속에서 신화적 원형들을 추출해낸다. 그리고 마지막 에세이 '수사비평-장르의 이론'은 시, 산문, 희곡 등의 이야기을 전달하기 위한 효과적인 방법들을 장르별로 다루고 있다.

이 책은 82년에 출간된 <비평의 해부>를 새롭게 고쳐 펴낸 개역판으로 옮긴이는 꼼꼼한 주와 함께 책 전체의 요약문을 실었다."
멸망의 정원,"현실과 비현실의 아련한 경계를 넘나들며 놀라운 세계관을 그려내는 쓰네카와 고타로가 3년 만의 신작 《멸망의 정원》으로 돌아왔다. 의욕 없이 현실에 치여 하루하루를 살아가던 주인공이 어느 날 비현실의 세계에 도착하면서 현실 세계는 ‘미지의 존재’와 맞닥뜨리게 되고 사람들은 무기력증과 자살 충동에 휩싸이게 된다.

대조적인 두 세계를 등장시킴으로써 긴장감을 높이고, 읽는 재미까지 선사하는 《멸망의 정원》. 현실과 이계, 질서와 혼란, 개인과 공동체라는 명제 아래서 한 남자의 선택이 어떤 결말을 만들어내는지, 그 결말 앞에서 우리는 과연 그를 비난할 수 있을지 많은 생각을 던지는 작품이다."
쿠쿠스 콜링 1,"'해리포터'의 작가 조앤 K. 롤링이 '로버트 갤브레이스'라는 가명으로 발표한 장편소설. 그간의 성공을 등에 업지 않고 순전히 작품만으로 독자들에게 인정받기 위한 조앤 K. 롤링의 새로운 시도다. 군인 출신의 사설탐정인 코모란 스트라이크가 톱모델의 갑작스러운 죽음을 파헤치는 과정을 그린 탐정 스릴러로, 조앤 K. 롤링 특유의 섬세한 묘사와 생생한 캐릭터가 살아 있다.

영국에서 가장 잘 나가는 톱모델 중 하나인 룰라 랜드리가 자신의 집 발코니에서 떨어져 시체로 발견된다. 누가 그녀를 떠민 것일까, 아니면 스스로 목숨을 끊은 것일까? 그녀가 쌓아온 명성과 재산, 그리고 엄청난 미모를 생각한다면 그녀를 죽이고 싶지 않은 사람이 있을까, 라고 묻는 게 낫지 않을까?

경찰 조사 결과 사건은 자살로 마무리되는 듯했지만, 존 브리스토는 여동생의 죽음에 대해 추가 조사를 해달라며 사립탐정인 코모란 스트라이크를 찾는다. 스트라이크는 언론에서 하루가 멀다 하고 떠들어대는 데다 이미 경찰 조사까지 끝난 이 사건을 맡고 싶은 마음이 전혀 없었다. 그러나 마침 그는 연인에게 버림받고 아파트에서 쫓겨나 파산 직전의 상황인 데다, 새롭게 임시로 고용한 비서 로빈에게 보수도 주어야 하는 입장이었기에 울며 겨자 먹기로 의뢰를 수락하고 만다.

스트라이크와 로빈은 경찰이 간과한 증거와 증인들을 하나둘씩 파헤치며 룰라 랜드리의 경비원, 운전기사, 삼촌, 친구, 동료 들을 만나 사건을 조사해나가는데, 각각의 인물들이 룰라의 죽음과 관련해 예상보다 더욱 복잡하게 개입되어 있다는 사실을 알게 된다."
